Id,Label,Datatype,Enumeration
shortnessofbreath_starttime_12,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 12",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
bodyache_starttime_12,Muscle or body aches Day Symptoms Started Study Day 12,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
chills_starttime_12,Chills  Day Symptoms Started Study Day 12,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
abdominalpain_starttime_12,Abdominal pain Day Symptoms Started Study Day 12,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
nosymptoms_starttime_12,How long have you been without symptoms? Study Day 12,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
diarrhea_starttime_12,Diarrhea Day Symptoms Started Study Day 12,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
skinrash_starttime_12,Rash Day Symptoms Started Study Day 12,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation_12,Was your positive COVID-19 test result from a test you used in this study? Study Day 12,string,
recentpositivetest_12,"In the past 7 days, have you tested positive for COVID-19? Study Day 12",string,
roche_result_12,ROCHE RESULT Study Day 12,string,
orf_gene_12,ORF CT Value Study Day 12,decimal,
ngene_12,N gene CT Value Study Day 12,decimal,
testingdate_12,Testing and Study Date 12,date,
housingcategorization,How would you define your neighborhood?,string,
housingother,Please specify your type of housing,string,
educationgrade,Please choose the highest level of education you have completed.,string,
housing,What type of housing do you live in?,string,
employmentstatusstudent,Student status,string,
employmentstatusother,Please specify about what you do,string,
closecontactwhen_b,When were you in close contact with someone who tested positive for COVID-19? Baseline,string,
priorinfection,How many times have you tested positive for COVID-19 (0-9)?,integer,
closecontacthousehold_b,Do you live in the same household as the person who tested positive for the COVID-19 virus? Baseline,string,
closecontactduration_b,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Baseline,string,
closecontact_b,Were you in close contact with someone who tested positive for COVID-19 in the past 7 days? Baseline,string,
contactduration_b,How much time did you spend with this person? Baseline,string,
groupcode,Are you a member of any of the following groups?,string,
priorinfectiontimeframe,What is your best guess for how long ago your prior infection was?,string,
priorinfectionwhen,How long ago was your last COVID-19 infection?,string,
currentconditionsother,Please specify your other chronic condition,string,
difficultydecisionmaking,"Because of a physical, mental, or emotional condition, do you have serious difficulty concentrating, remembering, or making decisions?",string,
overallhealth,"Would you say your health in general is excellent, very good, good, fair, or poor?",integer,
colorblind,Are you color-blind or do you have serious difficulty seeing colors?,string,
cigarrettesperday,"On average, how many cigarettes per day do you smoke?",integer,
gender_man,Man,integer,"""1"" =[Checked]"
gender_noans,NoAnswer,integer,"""1"" =[Checked]"
gender_nonbin,Non-binary,integer,"""1"" =[Checked]"
gender_trans,Transgender,integer,"""1"" =[Checked]"
gender_woman,Woman,integer,"""1"" =[Checked]"
race_asian_asian,Asian,integer,"""1"" =[Checked]"
race_asian_chinese,Chinese,integer,"""1"" =[Checked]"
race_asian_filipino,Filipino,integer,"""1"" =[Checked]"
race_asian_indian,Indian,integer,"""1"" =[Checked]"
race_asian_japanese,Japanese,integer,"""1"" =[Checked]"
race_asian_korean,Korean,integer,"""1"" =[Checked]"
race_asian_other,Other Asian or Mix,integer,"""1"" =[Checked]"
race_asian_vietnamese,Vietnamese,integer,"""1"" =[Checked]"
pacisl_nathaw,Native Hawaiian,integer,"""1"" =[Checked]"
cond_seriousmentalillness,Serious Mental Illness,integer,"""1"" =[Checked]"
elig_smp_cough,Cough at Eligibility Screen,integer,
elig_smp_body_aches,Muscle or body aches at Eligibility Screen,integer,
elig_smp_loss_smell,New loss of taste or smell at Eligibility Screen,integer,
elig_smp_other,Other Symptoms at Eligiblity Screen,integer,
vaccinated,Vaccination status at Baseline,integer,"""0"" =[Unvaccinated]|""1"" =[Vaccinated]"
devicenum,RADx Device Number,string,
vaccinerecorddose3company_elig,Which companys vaccine did you receive as your third dose? Eligibility Screen,string,
vaccinerecorddoses_elig,How many vaccine doses have you recieved? Eligibility Screen,integer,
vaccinerecorddose4company_elig,Which companys vaccine did you receive as your fourth dose? Eligibility Screen,string,
vaccinerecord_elig,Have you ever received a COVID-19 vaccine?,string,
vaccinerecorddose1date_elig,Date of first COVID-19 Vaccine Eligibility Screen,date,
vaccinerecorddose2company_elig,Which companys vaccine did you receive as your second dose? Eligibility Screen,string,
vaccinerecorddose3date_elig,Date of third COVID-19 Vaccine Eligibility Screen,date,
vaccinerecorddose2date_elig,Date of second COVID-19 Vaccine Eligibility Screen,date,
vaccineintent_elig,Do you intend to receive a vaccine for COVID-19? Eligibility Screen,string,
vaccinerecorddose1company_elig,Which companys vaccine did you receive as your first dose? Eligibility Screen,string,
setparticipanttype,Type of Participant (Adult or Child),string,
vaccinerecorddose4date_elig,Date of fourth COVID-19 Vaccine Eligibility Screen,date,
hearabout,How did you find out about this study?,string,
useful_signup,How useful were The instructions to sign up for the study (scale 1-5),integer,
useful_alerts,How useful were The Alerts from the app for study activities (scale 1-5),integer,
useful_appinstructions,How useful were The instructions within the app for completing the study activities (scale 1-5),integer,
useful_textmessages,How useful were The text messages from study staff reminding you to do study activities (scale 1-5),integer,
useful_support,How useful was live support from the study staff through the hotline (scale 1-5),integer,
useful_phonecalls,How useful were The phone calls from study staff reminding you to do study activities (scale 1-5),integer,
useful_testshipment,How useful were The experience of receiving tests delivered to your home (scale 1-5),integer,
enrollmentdt,Enrollment Date,date,
