Id,Label,Terms,Datatype,pattern,Unit,Enumeration,Additional Missing Value Codes,source_file,source_directory
vaccine_concerns_3___6,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[I don't trust that the vaccine will be safe] |""1""=[I don't trust that the vaccine will be safe] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_concerns_3___7,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[I don't believe the COVID-19 pandemic is as bad as some people say it is] |""1""=[I don't believe the COVID-19 pandemic is as bad as some people say it is] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_concerns_3___8,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[I don't want to pay for it] |""1""=[I don't want to pay for it] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_concerns_3___9,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[I don't know enough about how well a COVID-19 vaccine works] |""1""=[I don't know enough about how well a COVID-19 vaccine works] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_concerns_3___96,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[Not Applicable] |""1""=[Not Applicable] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_concerns_3___99,"Why would you NOT get a COVID-19 vaccine? ",,bit,,,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_conven_2,Convenience in where and when I can get it,,int,,,"""1""=[1- Not important] |""2""=[2] |""3""=[3- Neutral] |""4""=[4] |""5""=[5- Very important] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_dose,How many doses have you received?,,int,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_effective_2,The vaccine prevents COVID-19,,int,,,"""1""=[1- Not important] |""2""=[2] |""3""=[3- Neutral] |""4""=[4] |""5""=[5- Very important] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_free_2,The vaccine is free or low cost,,int,,,"""1""=[1- Not important] |""2""=[2] |""3""=[3- Neutral] |""4""=[4] |""5""=[5- Very important] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_last_dte,On what date did you receive your most recent shot of the vaccine?,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_manufac_2,Who was the manufacturer of the most recent vaccine you received?,,int,,,"""1""=[Pfizer] |""2""=[Moderna] |""3""=[Johnson & Johnson] |""4""=[Other] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_no_pain_2,The vaccine is not painful,,int,,,"""1""=[1- Not important] |""2""=[2] |""3""=[3- Neutral] |""4""=[4] |""5""=[5- Very important] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___1,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[I want to keep my family safe] |""1""=[I want to keep my family safe] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___10,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[Required by my school or workplace] |""1""=[Required by my school or workplace] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___11,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[Required for travel] |""1""=[Required for travel] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___2,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[I want to keep my community safe] |""1""=[I want to keep my community safe] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___3,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[I want to keep myself safe] |""1""=[I want to keep myself safe] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___4,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[I have a chronic health problem, like asthma or diabetes] |""1""=[I have a chronic health problem, like asthma or diabetes] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___5,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[My doctor told me to get a COVID-19 vaccine] |""1""=[My doctor told me to get a COVID-19 vaccine] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___6,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[I don't want to get really sick from COVID-19] |""1""=[I don't want to get really sick from COVID-19] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___7,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[I want to feel safe around other people] |""1""=[I want to feel safe around other people] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___8,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[I believe life won't go back to normal until most people get a COVID-19 vaccine] |""1""=[I believe life won't go back to normal until most people get a COVID-19 vaccine] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___9,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[Other] |""1""=[Other] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___96,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[Not Applicable] |""1""=[Not Applicable] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_reasons_3___99,Why would you get a COVID-19 vaccine?,,bit,,,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_rec1_dte,On what date did you receive your first shot of the vaccine?,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_requirement,Is the vaccine required by your school or job?,,int,,,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
vaccine_safe_2,The vaccine is safe,,int,,,"""1""=[1- Not important] |""2""=[2] |""3""=[3- Neutral] |""4""=[4] |""5""=[5- Very important] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
work_closecont_2,Does your work require you to be in close contact (i.e. within 6 ft) with others?,,int,,,"""1""=[Yes, all of the time] |""2""=[Yes, most of the time] |""3""=[Some of the time] |""4""=[Rarely] |""5""=[Not at all] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
work_ppe_2,"In your workplace, do you have access to necessary personal protective equipment (PPE)? ",,int,,,"""1""=[Yes, all of the time] |""2""=[Yes, most of the time] |""3""=[Some of the time] |""4""=[Rarely] |""5""=[Not at all] |""6""=[Not applicable] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
work_ppe_date_mdy,Date of Work PPE and Distancing Collection,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
work_wash_2,"In your workplace, do you have access to necessary facilities to wash?",,int,,,"""1""=[Yes, all of the time] |""2""=[Yes, most of the time] |""3""=[Some of the time] |""4""=[Rarely] |""5""=[Not at all] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project91_DICT_transformcopy_v1.csv,phs003051
