question_id,variable_name,datatype,label,value_constraints,source_file,source_directory,Digest (variable_name|source_file|source_directory)
0.0,symp__anosmia__6d_ago,string,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__Loss of sense of smell - 6 days ago","[nan, '6 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,dec51b47876365e7c31183b6c46c4e4cb1c7995292cd532a5733fc1932f457a6ceaacd9acea412061c83e305719b9be61a33090cc07ed0490e92e75b27de979a
0.0,symp__none__0d_ago,float,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__None of the above - Today",[nan],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,464c174daa99aba366f7cb3983a8ecb09baee6be58020c3f28cbfe81fb5f8dac81825b7ab8dd2ef5f6854120b1e22689728a0e35a7793d1dbbebaa766dfd1faa
0.0,symp__none__1d_ago,float,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__None of the above - Yesterday",[nan],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,5e8519b9c7524e2691b6d06d317dae3c314816efc2e4c577cd179b3e1ca37d0024a18f1fb235004b6cbad06f992f53fcf6b1b52f50ea6e4bf718401a6fbd2ef3
0.0,symp__none__2d_ago,float,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__None of the above - 2 days ago",[nan],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,c3426da70707638c1b7bf526b73ebde4882a68d09af1e512e51f2ead641ffadc2e26d0a0278926a57f631ba133cce132c8593c7de2281e96914bbd8e25ff2025
0.0,symp__none__3d_ago,float,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__None of the above - 3 days ago",[nan],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,caaecf679fdacae241aeb0a00e3798a565930530e29873b3003d95d927abe40ed273b0a21e57d3ec992636d7aaaa192a635996d63f6449bbc900a017eeb219fb
0.0,symp__none__4d_ago,float,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__None of the above - 4 days ago",[nan],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,2cb25d685409d955c109cabace1ddbfc8e1f0f80be319c1152415fcfc0b4fab3c7f6dd5053d4ba257d78d65271c56c5b8685b5c82a79794660ce03f65f7174a9
0.0,symp__none__5d_ago,float,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__None of the above - 5 days ago",[nan],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,e70dcec0d992614a8b8981756e8ea9cb5fe86add1e70e96a1be6e9d746df9f1eb008667d1fd9c4692bd73e09059fbddcfff240e4255e8c7f429097a27feacd88
0.0,symp__none__6d_ago,float,"Looking back over the past 7 days, please indicate on which days you felt the following additional symptoms.__None of the above - 6 days ago",[nan],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,c82b2fdd9c958e2651ae9cdc5c8444e02cbba168b90fb1fbaed411d39a76811ff6c384a0d15623f61827cb5dcd2138984189b25c76270153720b5dc023c6e116
0.0,diagnosis__unknown,string,Did the healthcare provider perform any of the following tests? Select all that apply.__I don’t know / I can’t remember,"[nan, 'I don’t know / I can’t remember']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,b701baa0ef4ed049f69e13ca89f895206a1cfb6b476f8e740f594bc187d7027edf4190e88989ad5262a919ad14aba7e1c61adaac2e8f7223fd61255b0def357e
0.0,diagnosis_covid,string,Did the healthcare provider diagnose you as having coronavirus disease (also known as COVID-19)?__Response,"[nan, 'No', 'Yes', ""I don't know / I can't remember"", 'I am waiting for my diagnosis']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,2c1eee1c7ed2169f6ddb03b75680b246db5c89f450ecbf23e19ec221581ecff32285fa465f23179dbda594573803ec0fba2915ed1fbbb050293dbabb69262ba1
0.0,diagnosis_covid__nasal_swab,string,Did you take any of the following tests for your coronavirus diagnosis? Select all that apply.__Nasal swab,"[nan, 'Nasal swab']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,e6c8b0716f6a918ef1c707f951ca1821b0090a42ff6703d77bc23fd391bc7bcbd3421df13aae2bce95a6568d842c09687833a4b391178428cb5688cf67b550b9
0.0,diagnosis_covid__throat_swab,string,Did you take any of the following tests for your coronavirus diagnosis? Select all that apply.__Throat swab,"[nan, 'Throat swab']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,bab6932b9a77761a7f45ee12f42e391daa0a97135e8e20457b2c0965f07c9dd4cc0efa580ffaec559c0a315ac1a69253b5053872df17c99eb7be49e5876f19ca
0.0,diagnosis_covid__blood,string,Did you take any of the following tests for your coronavirus diagnosis? Select all that apply.__Blood test,"[nan, 'Blood test']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,4aeaf3369f893b56fc30a9c8f6932adb69cc3c79fd63235f6f23ed0d1f6d65d71986f57262fef2f30062ad8d8f647a19754b4fcecef78be4ada910b333e0cb87
0.0,diagnosis_covid__spit,string,Did you take any of the following tests for your coronavirus diagnosis? Select all that apply.__Spit test / kit,"[nan, 'Spit test / kit']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,dc67c5774f23eff0075a46292392022cdb13a26141641795424a7a5eb1682c82ad62247f01d0289749375c3af97918211d6f54e77f8237b3c42367d2a1815c62
0.0,diagnosis_covid__symptoms,string,Did you take any of the following tests for your coronavirus diagnosis? Select all that apply.__Symptoms only (no lab test),"[nan, 'Symptoms only (no lab test)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,e297c67439da901efe58be74f6cc33b9b3a127a44d2d340681ed1d51bd5de210821e6d8489e7d414de8c35faee0105053bba56b08c1dbfdcb57ceb0b485da0a6
0.0,diagnosis_covid__none,string,Did you take any of the following tests for your coronavirus diagnosis? Select all that apply.__None of the above (I was not tested for a coronavirus diagnosis),"[nan, 'None of the above (I was not tested for a coronavirus diagnosis)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,f521f81a155be79d69cef71c75056f5fcd3bba288d873207b3351efd695b93a19da101f2b43d06f8711bbae59e9158af9c856e256869ea551547feb1f74a0155
0.0,diagnosis_covid__dont_know_remember,string,Did you take any of the following tests for your coronavirus diagnosis? Select all that apply.__I don’t know / I can’t remember,"[nan, 'I don’t know / I can’t remember']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,6f43d12fcf22b1972f84d6d977cc191ed55f98ede8467126926a719f669d1154775e377a10ae5cc445db5edc264e2dd7fb2f6ff7a3f85ef5bae52cfda1d45382
0.0,diagnosis_covid__other,string,Did you take any of the following tests for your coronavirus diagnosis? Select all that apply.__Other (please specify),"[nan, 'Other (please specify)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,0ff51ccb2c5ecda4e98ff8467142ecd098cf8f3589a949455b8d24cf4af84b441a58d51cecd7422408f742d9881f398496a6a136a7f4d9bbec2166f553e4db50
0.0,diagnosis_covid__location,string,"If you were tested for a coronavirus diagnosis, where did you take the COVID-19 diagnostic test?__Response","[nan, 'At a drive through testing facility', 'In a clinic or hospital', 'At home testing kit', 'None of the above', 'Other (please specify)']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,d69bb29ac0c61f2dbfce09c2ffd92edb4d54bc9eca664ac5186e074d579b17f070ddbde7d38609ce0ca01b10b3204b6d4c5fe793e8116b87d034938bde0a83e4
0.0,diagnosis_covid__location__other,string,"If you were tested for a coronavirus diagnosis, where did you take the COVID-19 diagnostic test?__Other (please specify)",[],data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,f2f40f8963b6051a7b630de9ce665957ba127471a72b09bd1f15fa9f80c26ca3701d16b39e96c1055d7ce0437b9bd77661906f1a3909b2b8078e746ae967f582
0.0,quarantine,string,Were you told to self-quarantine (stay in your home without leaving for any reason) by a medical professional?__Response,"[nan, 'No', 'Yes', ""I don't know / I can't remember""]",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,605323d01fbdc9894c79e3ea1ae0fe14dc8f99ace760dadf7a412328f7575f41538e437c7dcff077efdc5a66b1ddd7821dd09c74badd7849254b10b5e35df41c
0.0,household_members__covid_diagnosis,string,Have any members of your household been diagnosed with coronavirus disease (also known as COVID-19)?__Response,"[nan, 'No', 'Yes']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,baf9bf163e413ec8e475dfc15024a8b6c23cefabc6d98ffbed15d64876a0902a1836404fab985cae9d2035a5d6bd2987c1e7efd0835ee22a8c3b0d91da787808
0.0,outside_household__had_flu,string,"Have you been in close contact with anyone outside your household (e.g., family members, friends, coworkers, acquaintances) who have experienced flu-like symptoms recently?Close contact can include direct physical contact, face-to-face contact for longer than 15 minutes, exchange of bodily fluids, or being within 6 feet of the person for more than 15 minutes.__Response","[nan, 'No', 'I don’t know / I’m not sure', 'Yes, within the last 7 days', 'Yes, within the last 14 days', 'Yes, over 14 days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,c01378b9bbf74eab9636f47b577f7797226bdd2a29680ae95054b7b2c2fe0012d7854224827863b344eb42838cf57041c09b6b333c2e3b75f6265161d42a43b9
0.0,covid_contact,string,"Have you recently been in contact with someone who was diagnosed with coronavirus? Close contact can include direct physical contact, face-to-face contact for longer than 15 minutes, exchange of bodily fluids, or being within 6 feet of the person for more than 15 minutes.__Response","[nan, 'No', 'I don’t know / I’m not sure', 'Yes, over 14 days ago', 'Yes, within the last 7 days', 'Yes, within the last 14 days']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,55f45cb556c3d44d0d0f5f94de42d95002dd97a4e16f6cb5328b16762517b1fc93ec9cdb96bda14e407ad05415aaa2ddb2e2048f6737c4eccc09455e37250171
0.0,behavior__social_distancing__0d_ago,string,"Looking back over the past 7 days, which days have you practiced social distancing or isolation behaviors (e.g., working remotely, limited the time spent in crowds, increasing the amount of time spent at home)? Please select all that apply.__Today","[nan, 'Today']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,6b1ed13ead1a0beb54ecf8335fd1c25546f861e116c8d9540e1b50cb3d581e3f7f46cf9862f544fe972ac4db72c0bfa620db1f4328d751c5d1500465c68e428a
0.0,behavior__social_distancing__1d_ago,string,"Looking back over the past 7 days, which days have you practiced social distancing or isolation behaviors (e.g., working remotely, limited the time spent in crowds, increasing the amount of time spent at home)? Please select all that apply.__Yesterday","[nan, 'Yesterday']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,458ef70866765812a49119447a9ead922935b36cc9c9ce60902be4e8fa7b674769d71f1ac7f5139ccb9e1d4b3cce8c21a86766f2f12de224cb46a2dd9697468c
0.0,behavior__social_distancing__2d_ago,string,"Looking back over the past 7 days, which days have you practiced social distancing or isolation behaviors (e.g., working remotely, limited the time spent in crowds, increasing the amount of time spent at home)? Please select all that apply.__Two days ago","[nan, 'Two days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,5389539a9b312b0a1251cf7188e6425123c126609968d6603dc1a10882ce9649bf9a8d2896ed1ab8b6f58fc195ddbea8e1ba4809cb4e071bcc890180795a0323
0.0,behavior__social_distancing__3d_ago,string,"Looking back over the past 7 days, which days have you practiced social distancing or isolation behaviors (e.g., working remotely, limited the time spent in crowds, increasing the amount of time spent at home)? Please select all that apply.__Three days ago","[nan, 'Three days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,6a01619b677cd899800f4bc7aae14d27ab71aa09cdcbac8430c601a905bd5057579b948df6829cbc1ccb84f08a88c2335815b1a65df63e58bee346d793c782e1
0.0,behavior__social_distancing__4d_ago,string,"Looking back over the past 7 days, which days have you practiced social distancing or isolation behaviors (e.g., working remotely, limited the time spent in crowds, increasing the amount of time spent at home)? Please select all that apply.__Four days ago","[nan, 'Four days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,6bffa766b9a8841fd5dc2034301111ab0496b8020ca10c2b7d026726bc8176ec76728de43b425ff92dc22bef05b960fa7c8bd57fc1856fe058f3e413a48d262f
0.0,behavior__social_distancing__5d_ago,string,"Looking back over the past 7 days, which days have you practiced social distancing or isolation behaviors (e.g., working remotely, limited the time spent in crowds, increasing the amount of time spent at home)? Please select all that apply.__Five days ago","[nan, 'Five days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,e835f69998da31e78eb960c6f8f94c4fc292b25a0088c74576b2b0433f14cb9249827bf06dd69050260079a535ac15609828437176f7ba60ccda0278345d2021
0.0,behavior__social_distancing__6d_ago,string,"Looking back over the past 7 days, which days have you practiced social distancing or isolation behaviors (e.g., working remotely, limited the time spent in crowds, increasing the amount of time spent at home)? Please select all that apply.__Six days ago","[nan, 'Six days ago']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,ee23b78b464e6ae6387c3f15fb6a116997ed45bf7723cac999c7cc206984b91d597e88cc7d33b340296bca174e04eef4de2d95eda45daa291bc66fb2652ddcf8
0.0,behavior__social_distancing__did_not,string,"Looking back over the past 7 days, which days have you practiced social distancing or isolation behaviors (e.g., working remotely, limited the time spent in crowds, increasing the amount of time spent at home)? Please select all that apply.__I did not practice social distancing in the last 7 days","[nan, 'I did not practice social distancing in the last 7 days']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,21c7f498eceddc8d8449d85e7043a3869df4d000131f0253ac3a70f50b2241f7d8a9247dea965a8ca441ddc0f4364fed185e686b27782db914f26e21797a171a
0.0,behavior__air_travel,string,Have you recently traveled on an airplane?__Response,"[nan, 'No', 'Yes, over 14 days ago', 'Yes, within the last 14 days', 'Yes, within the last 7 days']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,6670ca0600d2b1773d87191c618d564f8a9e915d3167b10aade52f84fad110a3a64b4dd782bfa3dafb50e4632d9a690f4e346d766696c1594be16088f2104e59
0.0,behavior__large_gatherings,string,"Have you recently participated in any large public gatherings of over 250 people (e.g. concerts, sporting events, amusement parks)?__Response","[nan, 'No', 'Yes, within the last 14 days', 'Yes, over 14 days ago', 'Yes, within the last 7 days']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,f2111beddff05a56929ca1820c2c554e8637c1f67cab5a8ba18361a573c82ba73c6561d29d8a3ce38780a2828bf47a50f28ac8fd7488db6ec88f8a46d74c2103
0.0,healthcare_worker__self__working,string,"Are you or one of your household members a healthcare worker (i.e doctor, dentist, nurse, nurse's aid, paramedic, physician's assistant, home healthcare aid, hospital worker, pharmacist, or other type of healthcare worker)? Please select all that apply.__I am, and I am currently working","[nan, 'I am, and I am currently working']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,9f776a898e7f6ed3c5b4981377bd873ad363cfaca8dfc96681d8ba7c529ca33472eeb1e8a276df29094282f0f7b38000bad1d2bbc7e4f3060cbf6b6e30a83473
0.0,healthcare_worker__self__not_working,string,"Are you or one of your household members a healthcare worker (i.e doctor, dentist, nurse, nurse's aid, paramedic, physician's assistant, home healthcare aid, hospital worker, pharmacist, or other type of healthcare worker)? Please select all that apply.__I am, but I am NOT currently working","[nan, 'I am, but I am NOT currently working']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,3ab92e6f9ebdd63c05b58ac58fa5eb5843f83ea369cc7b85dc71e09d8eaa1f43b641c747469f284074eafef0ca3a988b6ae3c347eb06f9de37732073a0a1d61b
0.0,healthcare_worker__household_member__not_working,string,"Are you or one of your household members a healthcare worker (i.e doctor, dentist, nurse, nurse's aid, paramedic, physician's assistant, home healthcare aid, hospital worker, pharmacist, or other type of healthcare worker)? Please select all that apply.__One of my household members is, and they are currently working","[nan, 'One of my household members is, and they are currently working']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,6a5e742576b56343c420397811450b27842fbf7ade71923be07e36e08ebbb217eb8e007323c65c017dd30cad1743976bef74f6a840e4876fafecbac7b796f187
0.0,healthcare_worker__household_member__working,string,"Are you or one of your household members a healthcare worker (i.e doctor, dentist, nurse, nurse's aid, paramedic, physician's assistant, home healthcare aid, hospital worker, pharmacist, or other type of healthcare worker)? Please select all that apply.__One of my household members is, but they are NOT currently working","[nan, 'One of my household members is, but they are NOT currently working']",data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,00fbbb764f8886742249f60830d5e8e8ab9ff3bdbad035b08eac7d6ac5d625c9c46296fccf96498ad841805e583a6a5cabb56ff7dcc7f2d338bdeee46b4557e1
