datatype,variable_name,description,value_constraints,source_file,source_directory,Digest (variable_name|source_file|source_directory)
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__insert_text_from_other__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | [Insert text from Other] | 5 days ago","[""""5_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,5f80f44b0e95da6fe12d71057e8d27402c2b51c4d8073b360d5e0a296806dd28f41f946c592e01d3739d0c3dd6fb3169fdd95dce185178d85a37be1ae6313a58
text,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__insert_text_from_other__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | [Insert text from Other] | 6 days ago","[""""6_days_ago""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,d932aef7da6a8f1b55db9962b52b8e7e8dba7fd14eafd51c0a8e503bd0e1033e15c4457acf4e9895532a425845cfdbdeb438f023d1bef8717172d37b27dbfc02
text,over_the_last_7_days_on_what_day_did_you_feel_the_worst,"Thinking about your flu-like or coronavirus-like symptoms over the last 7 days, on what day did you feel the <span style=""text-decoration: underline;"">worst</span>?","[""yesterday"",""today"",""2_days_ago"",""3_days_ago"",""6_days_ago"",""4_days_ago"",""5_days_ago""]",survey__weekly_survey_origcopy.csv,RADx-DHT,839eb05f8b214aa5b7701b44b6882795614c5c69747564eea78daedef1082609c96bb4e6632abcb4d797235ff716dc9aed4ea15e56c6269784b84c47e128973d
text,did_you_seek_medical_help_from_a_healthcare_provider_testing_facility_or_healthcare_facility,"Did you seek medical help from a healthcare provider, testing facility, or healthcare facility (like a hospital) <span style=""text-decoration: underline;"">as a result of your flu-like or coronavirus-like symptoms?</span>","[""yes"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,048704713c29b959a2845d9d7fdc2f29d91be60dbc20b8750ce85b651f44fc1ddda4b6eb6d08784147b960fb6d532de76144fcc3d73b0c71a7e1ee07cb6eaf47
text,where_did_you_seek_care_from_a_healthcare_provider__primary_care_clinic_e_g_family_medicine_internal_medicine,"Where did you seek care from a <span style=""text-decoration: underline;"">healthcare provider</span>? Please select all that apply. | Primary care clinic (e.g. family medicine, internal medicine)","[""""primary_care_clinic_e_g_family_medicine_internal_medicine""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,7122e2bf022c8a8cdd41e1658191bcf825f5ea63a40e248000d79f1ad9004095579a1a84227fb94a23576dff7e904869d01849d80ab82d475270e7762c714d53
text,where_did_you_seek_care_from_a_healthcare_provider__urgent_care_facility,"Where did you seek care from a <span style=""""text-decoration: underline;"""">healthcare provider</span>? Please select all that apply. | Urgent care facility","[""""urgent_care_facility""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,4562842b459308d59a3733780ae7bce967cdd95b0878ac0f63aa541be826856f511c13a2ecbc06fc69835f45d22467b4e492f5c7fc69cdef4d2ca53383c60b9d
text,where_did_you_seek_care_from_a_healthcare_provider__emergency_room_er,"Where did you seek care from a <span style=""""text-decoration: underline;"""">healthcare provider</span>? Please select all that apply. | Emergency room (ER)","[""""emergency_room_er""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,de17a2efac747377bc3ae8a564e53e6b8c703230401689f96f8c811a4f847be0111915e5eda7347960dffa16644bad4cec97ff9d3e66806d4ac2ef394e58738c
text,where_did_you_seek_care_from_a_healthcare_provider__ear_nose_and_throat_ent_otolaryngology_clinic,"Where did you seek care from a <span style=""text-decoration: underline;"">healthcare provider</span>? Please select all that apply. | Ear, nose, and throat (ENT-otolaryngology) clinic","[""""ear_nose_and_throat_ent_otolaryngology_clinic""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,06680dbb8f9a41974570d7a73e5d33e0fe1d18b2e274bde1be90276b42ae93423cea5abe7899a910bea1ce82468646e20f407d1cffa2ec49bd888d0968e88c21
text,where_did_you_seek_care_from_a_healthcare_provider__infectious_disease_clinic,"Where did you seek care from a <span style=""""text-decoration: underline;"""">healthcare provider</span>? Please select all that apply. | Infectious disease clinic","[""""infectious_disease_clinic""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,9b86454f84257f06ae0ede0b16638bdf94973e4e00999befe2f28da1de972f5c2803daea25da890ebe27574d58e036aaf70539af7de0e8e339346457185c45e3
text,where_did_you_seek_care_from_a_healthcare_provider__telemedicine_e_g_video_call_email,"Where did you seek care from a <span style=""text-decoration: underline;"">healthcare provider</span>? Please select all that apply. | Telemedicine (e.g., video call, email)","[""""telemedicine_e_g_video_call_email""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,bf182e9c66ab40627b3e48485fa7b43c778776d7e9664f0a4bac37b51e637175c96435cfb1b2b9aba60dee7082320ae700c41cdae9f59b9c794a679708927f46
text,where_did_you_seek_care_from_a_healthcare_provider__a_drive_through_or_walk_in_testing_facility,"Where did you seek care from a <span style=""""text-decoration: underline;"""">healthcare provider</span>? Please select all that apply. | A drive through or walk-in testing facility","[""""a_drive_through_or_walk_in_testing_facility""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,67c65c74b3c8cac5f4a28f52848fcae7ff1d32646de6de67fe1a65ddd35df66d1152a1680f6f31c300c84e4d8d80be87fe5149ba10f5012c1478fe0f25d32aae
text,where_did_you_seek_care_from_a_healthcare_provider__other,"Where did you seek care from a <span style=""""text-decoration: underline;"""">healthcare provider</span>? Please select all that apply. | Other",,survey__weekly_survey_origcopy.csv,RADx-DHT,57f8c0b9cd1632e8dfc4f53946852271112a9e4d83765aad6e3c65c8d981280a0830f74d184c205545afeb4d3b07b5101580f34bf9a7cc1f3bb9aa2fcb9ebb40
text,did_you_complete_a_diagnostic_test_either_by_a_healthcare_provider_or_using_an_at_home_testing_kit,"Did you complete a diagnostic test, either by a healthcare provider or using an at-home testing kit?","[""yes"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,9db3bc0ab709c41184277aa4b2dc41f4162d70a0de4076c3b9ba0b5cb2ddbddd23f2a17977563e30185eae51487c19a675bafd2fd5c77d8cdf001c66c3794c25
text,what_kind_of_diagnostic_test_did_you_receive_or_complete_at_home,What kind of diagnostic test did you receive or complete at home?,"[""nasal_swab_in_the_nose"",""throat_swab"",""a_saliva_sample_spit_in_a_tube"",""i_don_t_know_i_can_t_remember""]",survey__weekly_survey_origcopy.csv,RADx-DHT,63d341b5653ce7377389d3d755839e6378225d5f24e71b7f97d4d3b311524d66562303fef8f5b3ff182196ab867cb1fa0c7973b64c92ac311e66d40645a92ad2
text,what_kind_of_diagnostic_test_did_you_receive_or_complete_at_home__other,What kind of diagnostic test did you receive or complete at home? | Other,,survey__weekly_survey_origcopy.csv,RADx-DHT,b6cf4d9c761d9d33286238639ad4bbd6c45fd4ecf77dec59f4f21c726e28073d878b76e0fa5e0b02f0609265ad5d22876aca970ea1753d5bcfe6a1131021a8db
text,did_you_receive_a_diagnosis_of_flu_or_coronavirus_positive_or_negative_only_based_upon_your_symptoms_no_diagnostic_test_was_done,"Did you receive a diagnosis of flu or coronavirus (positive or negative) <span style=""""text-decoration: underline;"""">only based upon your symptoms (no diagnostic test was done)</span>?","[""i_don_t_know_i_can_t_remember"",""yes"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,f12e1a44a8369256eb5b869733724abbf22f2298502e7c9472789657aada63980e3d892b175047001e9db230425483d8aba22f90687eb885bd19c41b9a4e3271
text,did_the_healthcare_provider_or_a_diagnostic_test_you_gave_to_yourself_diagnose_you_as_having_the_flu_or_coronavirus_also_known_as_covid_19,"Did the <span style=""text-decoration: underline;"">healthcare provider</span> or a <span style=""text-decoration: underline;"">diagnostic test you gave to yourself</span> diagnose you as having the flu or coronavirus (also known as COVID-19)?<br><br><em>If you completed an at-home test and received a positive diagnosis, please answer ?Yes? for the appropriate diagnosis here.</em>","[""i_am_waiting_for_my_diagnosis"",""yes_i_was_diagnosed_with_the_coronavirus_covid_19"",""no_i_was_told_i_was_negative_for_the_flu_and_the_coronavirus_covid_19"",""i_don_t_know_i_can_t_remember"",""yes_i_was_diagnosed_with_the_flu"",""yes_i_was_diagnosed_with_both_the_flu_and_the_coronavirus_covid_19""]",survey__weekly_survey_origcopy.csv,RADx-DHT,35227acecd37a09f4f4dcb01d4f5df132a05c4f6be7c5213d104d2d27e0a0df6a93e3c6e3633187a806067ea86648de118d549f1bc04d7c91a83896f6185dbf3
text,were_you_hospitalized_as_a_consequence_of_this_flu_like_or_coronavirus_like_illness,"Were you hospitalized as a consequence of this <span style=""text-decoration: underline;"">flu-like or coronavirus-like illness?<br></span><em><br>Hospitalization is when you leave the emergency room (ER) and are admitted to the inpatient hospital based on a doctor?s order. Even if you stayed overnight in the ER, this is not considered a hospitalization.</em><span style=""text-decoration: underline;""><br></span>","[""yes"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,5bae7b40a50455416bba8790b862ce3eb0ef25cf2d76a956e772f297dd984d5ccb7648ae85d9897db5cb1eafc0612b744c43d23020ea9bbbe9577da349f69d95
text,while_you_were_hospitalized_for_your_flu_like_or_coronavirus_like_illness_did_you_receive_any_of_the_following_medications__no_i_did_not_receive_any_of_these_medications,"While you were hospitalized for your flu-like or coronavirus-like illness, did you receive any of the following medications? | No, I did not receive any of these medications","[""""no_i_did_not_receive_any_of_these_medications""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,e1f0174579907e0cb41c07ef7525b895563db351cb463ab11b3bdabf321717d7f5d10f466c7bfc3d976e88940b37cc3001ab5b4a3965814587c39bf01b2b9769
text,while_you_were_hospitalized_for_your_flu_like_or_coronavirus_like_illness_did_you_receive_any_of_the_following_medications__remdesivir,"While you were hospitalized for your flu-like or coronavirus-like illness, did you receive any of the following medications? | Remdesivir","[""""remdesivir""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,465bc2a39ed0984ff0c38f3cbfc49ba658da5a2167a9fc49466268c778c139e5966069ebbbee71bb731ea0322e99665eadd4eb8d0c8d0c27172f6793ec1eb6c2
text,while_you_were_hospitalized_for_your_flu_like_or_coronavirus_like_illness_did_you_receive_any_of_the_following_medications__dexamethasone,"While you were hospitalized for your flu-like or coronavirus-like illness, did you receive any of the following medications? | Dexamethasone","[""""dexamethasone""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,51cde475c82591d0fc7092e0b1989ee925743f3064eae6987d696ef5bfac67ca01c0463422a838c57ffcd31e826abb83a2ef59838f4112306ae4ee1904a4d639
text,while_you_were_hospitalized_for_your_flu_like_or_coronavirus_like_illness_did_you_receive_any_of_the_following_medications__convalescent_plasma_plasma_from_someone_who_has_recovered_from_coronavirus,"While you were hospitalized for your flu-like or coronavirus-like illness, did you receive any of the following medications? | Convalescent plasma (plasma from someone who has recovered from coronavirus)","[""""convalescent_plasma_plasma_from_someone_who_has_recovered_from_coronavirus""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,132875f52edda7277df05ecea0e98676b0c52d7d1d7acaa00376bb5233e13fb0f3410c2d607c589c4015641d8d520775791b05eb6086bd89194ec1c98dffb159
text,while_you_were_hospitalized_for_your_flu_like_or_coronavirus_like_illness_did_you_receive_any_of_the_following_medications__hydroxychloroquine,"While you were hospitalized for your flu-like or coronavirus-like illness, did you receive any of the following medications? | Hydroxychloroquine","[""""hydroxychloroquine""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,f218ae5dc3128f45e917c534a0b8350d022ec6b94f7f5c9ab268abbe76738ba8e748fa42f3ad5797b734dd61435b8737baaa18923b34bd3bdbe30678fe727344
text,did_a_healthcare_provider_recommend_that_you_self_quarantine_or_isolate_stay_in_your_home_apartment_or_room_without_leaving,"Did a healthcare provider recommend that you self-quarantine or isolate (stay in your home, apartment, or room without leaving)?","[""no"",""yes"",""i_don_t_know_i_can_t_remember""]",survey__weekly_survey_origcopy.csv,RADx-DHT,3f6a6fa278eb7e17574146908e20de80c839b6145f9859d62acd4b54ad7c85c197a714f506324d3fef7d0ad1eb4dab23a7ac8c941e62833a36ed338903b7c9db
text,did_a_healthcare_provider_write_you_a_prescription_for_any_medications_to_treat_or_manage_your_current_symptoms,"Did a healthcare provider <span style=""""text-decoration: underline;"""">write you a prescription</span> for any <span style=""""text-decoration: underline;"""">medications</span> to <span style=""""text-decoration: underline;"""">treat or manage</span> your current symptoms?","[""yes"",""no"",""i_don_t_know_i_can_t_remember""]",survey__weekly_survey_origcopy.csv,RADx-DHT,257b15ca38442c3c25fd7a85ac0c7e8c8756e13f788ba6199472265f5ee7848b6c0cdbfec92cb7edb631e9f49fdbb33c4afb082d3af636e381bb675c7c649138
text,which_of_the_following_medications_were_you_prescribed_to_treat_or_manage_your_symptoms__xofluza_baloxavir_marboxil,Which of the following medications were you prescribed to treat or manage your symptoms? Select all that apply. | Xofluza (baloxavir marboxil),"[""""xofluza_baloxavir_marboxil""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,1a7ebd287ccacabc320b57a60bc91235406bef1f268a1f3cbd46b7e654be76af9954b6341fd8ed5bb9f4dd18555f00af97c4a15f757c7a07acd952768255130f
text,which_of_the_following_medications_were_you_prescribed_to_treat_or_manage_your_symptoms__tamiflu_oseltamivir,Which of the following medications were you prescribed to treat or manage your symptoms? Select all that apply. | Tamiflu (oseltamivir),"[""""tamiflu_oseltamivir""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,c439d73a09bce547f8809944903baac4dfd3896171cdc7d8a135c726cbd488113cbf69a88066ae616f81f108547c3272ea5beacba0e47c95850420e760bdc488
text,which_of_the_following_medications_were_you_prescribed_to_treat_or_manage_your_symptoms__relenza_zanamivir,Which of the following medications were you prescribed to treat or manage your symptoms? Select all that apply. | Relenza (zanamivir),"[""""relenza_zanamivir""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,81b2404a03ef34b706794d7cfac373b210d5d90f8868e07e9aceaf882b5a1897ee7237206eaafe0c6b60198471521d0ff96521951f6f2daa0025b805eb5546b1
text,which_of_the_following_medications_were_you_prescribed_to_treat_or_manage_your_symptoms__antibiotics,"Which of the following medications were you prescribed to treat or manage your symptoms? Select all that apply. | Antibiotics (for example, Z-pak, amoxicillin, Augmentin, doxycycline)","[""""antibiotics""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,cc1b605bb935c2fda28030944d26a0e1c7bc4d02391b42fb36f5bcaf77c54ca105a2d5e39633b1265468f925404fe9fe59668608145090f3cdaa2d22e1d3d05c
text,which_of_the_following_medications_were_you_prescribed_to_treat_or_manage_your_symptoms__something_else_not_listed_here,Which of the following medications were you prescribed to treat or manage your symptoms? Select all that apply. | Something else not listed here,"[""""something_else_not_listed_here""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,e3dd469e6b150ba918c1fc5856136ea218a9431a30714abb34042f866e89be9f9ad09eb63d52110868851d46f0d0c268c1a3c6b20b57a82afe9b6cf27665b497
text,when_did_you_take_your_first_dose_of_xofluza_baloxavir_marboxil__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of?Xofluza (baloxavir marboxil)? | Date of First Dose",,survey__weekly_survey_origcopy.csv,RADx-DHT,c802e00c4f43076887260174481f191b91e577f2c9f6a7f1f64db55a4ba1d24bb0ed718b0df34e4c0f5ab370ad46d312a43d6d3578b04b6e18b2742833577a8e
text,did_you_ever_miss_any_doses_or_decide_not_to_take_xofluza_baloxavir_marboxil,"Did you ever <span style=""""text-decoration: underline;"""">miss any doses</span> or <span style=""""text-decoration: underline;"""">decide not to take</span>?Xofluza (baloxavir marboxil)?","[""i_missed_one_or_more_doses_of_this_medication"",""i_decided_not_to_take_any_of_the_doses_of_this_medication"",""i_did_not_miss_any_doses_of_medication"",""i_don_t_know_i_can_t_remember""]",survey__weekly_survey_origcopy.csv,RADx-DHT,9f7dca8467c1830e25257107ec9ceace7d6e475623bc2aa6cbad796cb697ef6a714238637d7e199dbca5d74811f732254c1c23527aa695c0e3c208cf64902db0
text,when_did_you_take_your_first_dose_of_tamiflu_oseltamivir__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of Tamiflu (oseltamivir)? | Date of First Dose",,survey__weekly_survey_origcopy.csv,RADx-DHT,a5f52a3637d959c14d93b6d6ea3961d7c7fd7a029dc5238301d82b416a4796e48ff14a4de47d809076f29f9ed56d6683be717f53ff81a1ab9221e512fa4912d3
text,did_you_ever_miss_any_doses_or_decide_not_to_take_tamiflu_oseltamivir,"Did you ever <span style=""""text-decoration: underline;"""">miss any doses</span> or <span style=""""text-decoration: underline;"""">decide not to take</span> Tamiflu (oseltamivir)?","[""i_did_not_miss_any_doses_of_medication"",""i_missed_one_or_more_doses_of_this_medication"",""i_decided_not_to_take_any_of_the_doses_of_this_medication"",""i_don_t_know_i_can_t_remember""]",survey__weekly_survey_origcopy.csv,RADx-DHT,573b4de25cbad1d23d6075b41aacb7a1b58291dd901a3135b23c55e2bbefbe8ff45a4c1fcf5b17545240429a3588d933fac24fb455163124dd1667fe3996e298
text,when_did_you_take_your_first_dose_of_relenza_zanamivir__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of Relenza (zanamivir)? | Date of First Dose",,survey__weekly_survey_origcopy.csv,RADx-DHT,f41a1db421096e2a70dc2e3a2d206fa5f9c5541d7d629bd82f59d2ed301afe6becae0efe743bc8827d85d415f813109a0990aafc8e2345f46eb430e7dfd9919f
text,did_you_ever_miss_any_doses_or_decide_not_to_take_relenza_zanamivir,"Did you ever <span style=""""text-decoration: underline;"""">miss any doses</span> or <span style=""""text-decoration: underline;"""">decide not to take</span> Relenza (zanamivir)?","[""i_did_not_miss_any_doses_of_medication"",""i_decided_not_to_take_any_of_the_doses_of_this_medication"",""i_don_t_know_i_can_t_remember"",""i_missed_one_or_more_doses_of_this_medication""]",survey__weekly_survey_origcopy.csv,RADx-DHT,c0a075d136b8986763092a260e661e2e60a2a151a75a665b570d5adbfa6bc274c1d091eb7d5514b9c2f4f270ebad1328ec541f66c307457ca11fa6590884ffa8
text,when_did_you_take_your_first_dose_of_antibiotics__date_of_first_dose,"When did you take your <span style=""text-decoration: underline;"">first dose</span> of antibiotics (for example, Z-pak, amoxicillin, Augmentin, doxycycline)? | Date of First Dose",,survey__weekly_survey_origcopy.csv,RADx-DHT,d8fc16527a789d33f7d92f675d73d371732d8bbe7620c9a1b6e6572b4a5658ada4a9660fcf32d8f5e7ca3381e641f05c3e64c774170d52d0221cced5f30ec7a8
text,did_you_ever_miss_any_doses_or_decide_not_to_take_antibiotics,"Did you ever <span style=""text-decoration: underline;"">miss any doses</span> or <span style=""text-decoration: underline;"">decide not to take</span>?antibiotics (for example, Z-pak, amoxicillin, Augmentin, doxycycline)?","[""i_missed_one_or_more_doses_of_this_medication"",""i_decided_not_to_take_any_of_the_doses_of_this_medication"",""i_did_not_miss_any_doses_of_medication"",""i_don_t_know_i_can_t_remember""]",survey__weekly_survey_origcopy.csv,RADx-DHT,409ef56408a398070bb14aae8f95a0e75a7f5bb8a65d9c0dd4ef27b1ee439d350df93c52671005384da2d4f1aa399bdd70c194a76992a81084d4804a66ca6c02
text,when_did_you_take_your_first_dose_of_the_other_medication_not_listed__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of the """"other"""" medication not listed? | Date of First Dose",,survey__weekly_survey_origcopy.csv,RADx-DHT,ddbc56a4684881ec822aa6036a274d552348cc8e652f259b7137e8f36f9fe0cd9603a18bb38db9699b4149cce5ee4041bea7b8017ebd930530aa1087315f7b6b
text,did_you_ever_miss_any_doses_or_decide_not_to_take_the_other_medication_not_listed,"Did you ever <span style=""""text-decoration: underline;"""">miss any doses</span> or <span style=""""text-decoration: underline;"""">decide not to take</span>?the """"other"""" medication not listed?","[""i_don_t_know_i_can_t_remember"",""i_missed_one_or_more_doses_of_this_medication"",""i_did_not_miss_any_doses_of_medication"",""i_decided_not_to_take_any_of_the_doses_of_this_medication""]",survey__weekly_survey_origcopy.csv,RADx-DHT,387dd6c05f1e9eeda5a37c42d90f98cabe2326fe27f439540f55d5d1933e8137a4956956b4b5be09371a256694801416820bfb1a90b2ab2cafa6189d56126c19
text,did_you_take_any_over_the_counter_non_prescription_medications_to_treat_or_manage_your_current_symptoms_in_the_past_7_days,"Did you take any <span style=""""text-decoration: underline;"""">over-the-counter (non-prescription)</span> medications to <span style=""""text-decoration: underline;"""">treat or manage</span> your current symptoms in the <span style=""""text-decoration: underline;"""">past 7 days</span>?","[""i_don_t_know_i_can_t_remember"",""yes"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,a1cd2b7324de9e8e279573daf00949ce2b1fcdab09d32ca2bd5af6153e899eeb98afbfac0c6a0f070403c67f7b7ee62a605efc508043d40a1718d695a741f60e
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__fever_reducers_or_pain_relievers,"Which of the following <span style=""text-decoration: underline;"">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""text-decoration: underline;"">treat or manage</span> your current symptoms in the <span style=""text-decoration: underline;"">past 24 hours</span>? Select all that apply. | Fever reducers or pain relievers (ibuprofen, aspirin, Advil, Tylenol, Aleve, acetaminophen)","[""""fever_reducers_or_pain_relievers""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,16307f9b1a5f081ab33154204fba3abaa94b2cc8b08f6b88421a157aa1e98661c48274ff334b5b509098463e3c66709d4e07b20e5415e5418921fea9d3d87c18
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__cough_suppressants,"Which of the following <span style=""text-decoration: underline;"">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""text-decoration: underline;"">treat or manage</span> your current symptoms in the <span style=""text-decoration: underline;"">past 24 hours</span>? Select all that apply. | Cough suppressants (Delsym, Robitussin, dextromethorphan)","[""""cough_suppressants""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,5a8fe159bacb8e12d2124b4e4531fa4479491ef32531badb7780e7e718807c23879023264cfc249be02ff740e9827cdfe5ee91687a64ba5b4dd334ed769c593f
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__chest_or_mucus_decongestants,"Which of the following <span style=""text-decoration: underline;"">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""text-decoration: underline;"">treat or manage</span> your current symptoms in the <span style=""text-decoration: underline;"">past 24 hours</span>? Select all that apply. | Chest or mucus decongestants (Mucinex, guaifenesin)","[""""chest_or_mucus_decongestants""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,1c2538eccbaefc23ce31c80f7e41973339cd50167df482852b0aca6d9aa407b4f6c462e0dc8ac12d291620df32ed0bb0235f23498f31d6e5a0fca7918ac702c7
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__medicine_to_help_with_sleep_and_symptoms_nyquil_delsym_cough__cold_night_time,"Which of the following <span style=""text-decoration: underline;"">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""text-decoration: underline;"">treat or manage</span> your current symptoms in the <span style=""text-decoration: underline;"">past 24 hours</span>? Select all that apply. | Medicine to help with sleep and symptoms (Nyquil, Delsym Cough + Cold Night Time)","[""""medicine_to_help_with_sleep_and_symptoms_nyquil_delsym_cough__cold_night_time""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,93dbaca33a9e72e993385eb752e56812156c65ad396a33f7d10c7467d247f1f37542ef3b16f0b34cc6889b523a74fc2969125a366afcfc7126544f5aaee10b2f
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__nasal_decongestants,"Which of the following <span style=""text-decoration: underline;"">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""text-decoration: underline;"">treat or manage</span> your current symptoms in the <span style=""text-decoration: underline;"">past 24 hours</span>? Select all that apply. | Nasal decongestants (Sudafed, Sudafed PE, Afrin, Flonase, phenylephrine, pseudoephedrine, fluticasone propionate)","[""""nasal_decongestants""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,61c826ad68a3ed5e49550f9f64ef843ba6695ad994597778119278ea86e0de05715caadb7baded5be4d6be7a92c231a5aa92c801a05c884193adeddc0665c1bb
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__i_don_t_know_i_can_t_remember,"Which of the following <span style=""""text-decoration: underline;"""">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""""text-decoration: underline;"""">treat or manage</span> your current symptoms in the <span style=""""text-decoration: underline;"""">past 24 hours</span>? Select all that apply. | I don?t know / I can?t remember","[""""i_don_t_know_i_can_t_remember""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,f087a2509305a139de757bbacdef4539b01715c14850ec69cce1c394207d337587450362cb15fd2420cef6f26763da23218316c901f46d2d2dbb215965c8da15
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__other,"Which of the following <span style=""""text-decoration: underline;"""">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""""text-decoration: underline;"""">treat or manage</span> your current symptoms in the <span style=""""text-decoration: underline;"""">past 24 hours</span>? Select all that apply. | Other",,survey__weekly_survey_origcopy.csv,RADx-DHT,67243a0ccbf4cb872a88b6aa4afb4e3bcf14ea7d88dd0d0db88870e66a4f71c92fb37c627b36d80bb7181b0f30b3cbb98eccccb8dbee37b575eb28c1ce351e2a
text,did_you_miss_school_or_were_you_unable_to_work_either_at_home_or_in_an_office_due_to_your_flu_like_or_coronavirus_like_illness,"Did you miss school or were you unable to work (either at home or in an office) due to your flu-like or coronavirus-like illness? <em>If you complete unpaid home-based work, such as being a caregiver or consider yourself a homemaker, please also report this as work.</em>","[""no_i_did_not_miss_any_school_or_work_during_my_illness"",""i_missed_1_day_of_school_or_work"",""i_missed_3_days_of_school_or_work"",""i_missed_more_than_3_days_of_school_or_work"",""my_illness_occurred_on_a_weekend_or_other_days_off"",""i_don_t_know_i_don_t_remember"",""i_missed_2_days_of_school_or_work"",""i_am_retired_and_or_school_or_work_days_don_t_apply_to_me""]",survey__weekly_survey_origcopy.csv,RADx-DHT,822ccbe5309ea127de0821169caf023ba654a83daacc91bdcef54c881b85de7a85db841c0886c429365fef7b4d2b4cd56b32c37920bc1fdbb5e4790b638d9e3a
text,have_any_members_of_your_household_other_than_yourself_experienced_flu_like_or_coronavirus_like_symptoms_recently,Have any members of your household (other than yourself) experienced<em> flu-like</em> or <em>coronavirus-like</em> <em>symptoms</em> recently?,"[""yes_within_the_last_7_days"",""yes_within_the_last_14_days"",""yes_more_than_14_days_ago"",""no"",""i_live_alone""]",survey__weekly_survey_origcopy.csv,RADx-DHT,4966709db485fbf43dd23e5ca16b7819792a91ead328b94a5de7c11c4fc248e71e752986519ef8df563d0eb54381ead1efec516ab33c724a3c5103ea603652b9
text,has_anyone_else_you_regularly_interact_with_outside_your_household,"Has anyone else you regularly interact with outside your household (e.g., family members, friends, coworkers, acquaintances) experienced <em>flu-like</em> or <em>coronavirus-like</em> <em>symptoms</em> recently?","[""yes_within_the_last_7_days"",""yes_within_the_last_14_days"",""yes_more_than_14_days_ago"",""no"",""i_don_t_know_i_m_not_sure""]",survey__weekly_survey_origcopy.csv,RADx-DHT,b96d03ed6f9b0933d673cedfe93304fcc149914bfb4e3229fc90f76913d74f15ad5adad3b8a00d5a624a3ea81ce4bb752478cc78efe51c432870178c697a81b8
