datatype,variable_name,description,value_constraints,source_file,source_directory,Digest (variable_name|source_file|source_directory)
text,which_of_the_following_medications_were_you_prescribed_to_treat_or_manage_your_symptoms__tamiflu_oseltamivir,Which of the following medications were you prescribed to treat or manage your symptoms? Select all that apply. | Tamiflu (oseltamivir),"[""""tamiflu_oseltamivir""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,10a8f32718599e0c60e2b951b13f89e31d104d8f6147ff96e6a653f031724124a15f2f883de1ad28b8144ed032fbe52354ba5efb0add02f9be9337e6a8f2a519
text,which_of_the_following_medications_were_you_prescribed_to_treat_or_manage_your_symptoms__relenza_zanamivir,Which of the following medications were you prescribed to treat or manage your symptoms? Select all that apply. | Relenza (zanamivir),"[""""relenza_zanamivir""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,f649831fd439e7f2f71ab36e0d1a0897bd27828fefb8c4bb854262a4d83a75aba257c5afd8548bc88d4cc9fa32058a56437641b1de91b7ad92c413bf64a2ee72
text,which_of_the_following_medications_were_you_prescribed_to_treat_or_manage_your_symptoms__antibiotics_for_example_z_pak_amoxicillin_augmentin_doxycycline,"Which of the following medications were you prescribed to treat or manage your symptoms? Select all that apply. | Antibiotics (for example, Z-pak, amoxicillin, Augmentin, doxycycline)","[""""antibiotics_for_example_z_pak_amoxicillin_augmentin_doxycycline""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,9c9db463ad2dd15fadffa6a8344b135b2247529b9460c01f1481c20aa29d22755ce41fb7c0c7abba44b1f8c862a7c48f75eac69c2afa7c0e9ab66e42d516c7ae
text,which_of_the_following_medications_were_you_prescribed_to_treat_or_manage_your_symptoms__something_else_not_listed_here,Which of the following medications were you prescribed to treat or manage your symptoms? Select all that apply. | Something else not listed here,"[""""something_else_not_listed_here""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,f25a50d371de66cbeb1cf86a76aed9a746a90a3bdf821af5f1c5fcc0aa7589b41b85cc646b1876f4824290a3492f27545816298d548bcde9068b8b87d4371bd0
text,when_did_you_take_your_first_dose_of_xofluza_baloxavir_marboxil__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of Xofluza (baloxavir marboxil)? | Date of First Dose"," ",survey__baseline_survey_origcopy.csv,RADx-DHT,a7d3b5f9939074de5137a9711a40165a2f8d75564e7dace7a6899a4f714745e7f6e1a17a854aeb53cfd9c0e244a5a8d9942ef94eeaf85d88912bc9570a0235f3
text,did_you_ever_miss_any_doses_or_decide_not_to_take_xofluza_baloxavir_marboxil,"Did you ever <span style=""""text-decoration: underline;"""">miss any doses</span> or <span style=""""text-decoration: underline;"""">decide not to take</span>?Xofluza (baloxavir marboxil)?","[""i_decided_not_to_take_any_of_the_doses_of_this_medication"",""i_missed_one_or_more_doses_of_this_medication"",""i_did_not_miss_any_doses_of_medication"",""i_don_t_know_i_can_t_remember""]",survey__baseline_survey_origcopy.csv,RADx-DHT,16c7b060d9021d2edaa51627f149c02a7e1b531ae0ab6cc9a90d801bd5af322077a38a441b5eaad3d41fadeb614012a8461e55de7ac330754a1eef31fe222d1a
text,when_did_you_take_your_first_dose_of_tamiflu_oseltamivir__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of Tamiflu (oseltamivir)? | Date of First Dose"," ",survey__baseline_survey_origcopy.csv,RADx-DHT,fbbdd4c8fc9f928c60bed2114e4d86b9e8be735c757afcb810ff80338cea5cf6544ddf5df39c6f973f662fbf44ad75ef23f0d471db88051b9176d05ac5e64ede
text,did_you_ever_miss_any_doses_or_decide_not_to_take_tamiflu_oseltamivir,"Did you ever <span style=""""text-decoration: underline;"""">miss any doses</span> or <span style=""""text-decoration: underline;"""">decide not to take</span> Tamiflu (oseltamivir)?","[""i_did_not_miss_any_doses_of_medication"",""i_missed_one_or_more_doses_of_this_medication"",""i_decided_not_to_take_any_of_the_doses_of_this_medication"",""i_don_t_know_i_can_t_remember""]",survey__baseline_survey_origcopy.csv,RADx-DHT,5c55f83e1f1a1ad6cd5abe36d787b801beddacf0a14072365bd1b739987069688c1c87a79988e9b8faedff4ad716ea85e67948690cd733bb18b1111e735c96fa
text,when_did_you_take_your_first_dose_of_relenza_zanamivir__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of Relenza (zanamivir)? | Date of First Dose"," ",survey__baseline_survey_origcopy.csv,RADx-DHT,b1d220d288f60c833dbee00c0420dca3e7ba070929e0c2f5942196a11f67a01a6330c98bbfdc7f695697b71f8913dadff000eb70286ce43c59de12d326b06bf8
text,did_you_ever_miss_any_doses_or_decide_not_to_take_relenza_zanamivir,"Did you ever <span style=""""text-decoration: underline;"""">miss any doses</span> or <span style=""""text-decoration: underline;"""">decide not to take</span> Relenza (zanamivir)?","[""i_did_not_miss_any_doses_of_medication"",""i_missed_one_or_more_doses_of_this_medication"",""i_decided_not_to_take_any_of_the_doses_of_this_medication"",""i_don_t_know_i_can_t_remember""]",survey__baseline_survey_origcopy.csv,RADx-DHT,194566881f584a5c1a9646bf156881e2fc577a8481511c7c5e27de84474ba44977bde661cabac4c3069aafc9a8dcbfdd2ac357befedf5618b503bf65433d3607
text,when_did_you_take_your_first_dose_of_antibiotics__date_of_first_dose,"When did you take your <span style=""text-decoration: underline;"">first dose</span> of antibiotics (for example, Z-pak, amoxicillin, Augmentin, doxycycline)? | Date of First Dose"," ",survey__baseline_survey_origcopy.csv,RADx-DHT,aa814c876bb9f536af74dbc3b70a86064f36ac61c6dbbe9a37236fe513a11f612323e7563bc2c8edada615c7debfc4e6cba2d805bc9545b3c58f175961dbdfa2
text,did_you_ever_miss_any_doses_or_decide_not_to_take_antibiotics,"Did you ever <span style=""text-decoration: underline;"">miss any doses</span> or <span style=""text-decoration: underline;"">decide not to take</span>?antibiotics (for example, Z-pak, amoxicillin, Augmentin, doxycycline)?","[""i_missed_one_or_more_doses_of_this_medication"",""i_decided_not_to_take_any_of_the_doses_of_this_medication"",""i_did_not_miss_any_doses_of_medication"",""i_don_t_know_i_can_t_remember""]",survey__baseline_survey_origcopy.csv,RADx-DHT,79eb51f37556b3dea674cd13530184eece9760d48e7bdd5cc2e592928a8006533f30e21ef218495003a480cb32f3105dc337cffefa100ff1c61d7c07d3fa4bc0
text,when_did_you_take_your_first_dose_of_the_other_medication_not_listed__date_of_first_dose,"When did you take your <span style=""""text-decoration: underline;"""">first dose</span> of the """"other"""" medication not listed? | Date of First Dose"," ",survey__baseline_survey_origcopy.csv,RADx-DHT,5dbc2d0d862f5c9dcd13f26196f35a0e8a7afb276ea7a0caa6d8d498acfe3555b8908fa492a538d6179516c8904b7c40c3043c84b14473d98c8c0e272f33efd7
text,did_you_ever_miss_any_doses_or_decide_not_to_take_the_other_medication_not_listed,"Did you ever <span style=""""text-decoration: underline;"""">miss any doses</span> or <span style=""""text-decoration: underline;"""">decide not to take</span> the """"other"""" medication not listed?","[""i_missed_one_or_more_doses_of_this_medication"",""i_did_not_miss_any_doses_of_medication"",""i_decided_not_to_take_any_of_the_doses_of_this_medication"",""i_don_t_know_i_can_t_remember""]",survey__baseline_survey_origcopy.csv,RADx-DHT,fbbbe5db35eb9b2d2cfe1f4db54091922bf47bff672b1f31c003029da1e6fb23806cf4e19740c657063c5b2ae3781f4d340c94a3e92ef7bdcd66b195b7793720
text,did_you_take_any_over_the_counter_non_prescription_medications_to_treat_or_manage_your_current_symptoms_in_the_past_7_days,"Did you take any <span style=""""text-decoration: underline;"""">over-the-counter (non-prescription)</span> medications to <span style=""""text-decoration: underline;"""">treat or manage</span> your current symptoms in the <span style=""""text-decoration: underline;"""">past 7 days</span>?","[""no"",""yes"",""i_don_t_know_i_can_t_remember""]",survey__baseline_survey_origcopy.csv,RADx-DHT,5a64509ece8555c26566c2ba7a210834b2cfd627aa032d8b644e8e2ec37287c2372c4533085da98f9fb01026145802ae7d690ac287e040f585b284fe65f21e3a
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__fever_reducers_or_pain_relievers,"Which of the following <span style=""text-decoration: underline;"">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""text-decoration: underline;"">treat or manage</span> your current symptoms in the <span style=""text-decoration: underline;"">past 24 hours</span>? Select all that apply. | Fever reducers or pain relievers (ibuprofen, aspirin, Advil, Tylenol, Aleve, acetaminophen)","[""""fever_reducers_or_pain_relievers""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,25da9b57399f9f4f563adc763f5eb9640fa23326d75cf4e9f45726e31f00c20d218503cf9fa9bd0f75747f5580ae698432a44f6ff3770cffd9a4c4c187b19e1f
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__cough_suppressants,"Which of the following <span style=""text-decoration: underline;"">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""text-decoration: underline;"">treat or manage</span> your current symptoms in the <span style=""text-decoration: underline;"">past 24 hours</span>? Select all that apply. | Cough suppressants (Delsym, Robitussin, dextromethorphan)","[""""cough_suppressants""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,ab9504d9f0fd616d11336a116cb4a8d2fa2410fa32edd2c8578d5490605c5a5567758e1c7627e1edabc56b3738a700e2d64b1247d9da00c5aebd5c1f15a29b7b
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__chest_or_mucus_decongestants,"Which of the following <span style=""text-decoration: underline;"">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""text-decoration: underline;"">treat or manage</span> your current symptoms in the <span style=""text-decoration: underline;"">past 24 hours</span>? Select all that apply. | Chest or mucus decongestants (Mucinex, guaifenesin)","[""""chest_or_mucus_decongestants""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,c43816cd85f570bccb139a88958e3cb41c285a6241011c623d7b583d1645a3a5ab5f93eeafdae7983726932abb5392eeca1790c0689118e4ddd24e0c67ffcb13
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__medicine_to_help_with_sleep_and_symptoms,"Which of the following <span style=""text-decoration: underline;"">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""text-decoration: underline;"">treat or manage</span> your current symptoms in the <span style=""text-decoration: underline;"">past 24 hours</span>? Select all that apply. | Medicine to help with sleep and symptoms (Nyquil, Delsym Cough + Cold Night Time)","[""""medicine_to_help_with_sleep_and_symptoms""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,b140b374af075d982af4b8f45539418934cef0e9ec8a6d696c4af425e5a6768cf72f0a0075014e6ddbb2b546929135171ba91db269ebeac0a480928a01c6068f
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__nasal_decongestants,"Which of the following <span style=""text-decoration: underline;"">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""text-decoration: underline;"">treat or manage</span> your current symptoms in the <span style=""text-decoration: underline;"">past 24 hours</span>? Select all that apply. | Nasal decongestants (Sudafed, Sudafed PE, Afrin, Flonase, phenylephrine, pseudoephedrine, fluticasone propionate)","[""""nasal_decongestants""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,b028920044905585e415726cb12e3c7a9a61f399d2d10bed01a2351970ac8999a89e7ba58fd081a26a39d291b4f3ea7832258f69cca812fc464a2766e81e84d5
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__i_don_t_know_i_can_t_remember,"Which of the following <span style=""""text-decoration: underline;"""">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""""text-decoration: underline;"""">treat or manage</span> your current symptoms in the <span style=""""text-decoration: underline;"""">past 24 hours</span>? Select all that apply. | I don?t know / I can?t remember","[""""i_don_t_know_i_can_t_remember""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,26500f18ac0d9b804389a403663d5d5d71624b8037a9ba53934bb8fad54b9bb87d2854406a32d92cfba8c8d7fd66d3bf179c5aaf3d02f75d386f8c71e81224f9
text,which_of_the_following_over_the_counter_medications_did_you_personally_decide_to_take_to_treat_or_manage_your_current_symptoms_in_the_past_24_hours__other,"Which of the following <span style=""""text-decoration: underline;"""">over-the-counter (not a prescription)</span> medications did you personally decide to take to <span style=""""text-decoration: underline;"""">treat or manage</span> your current symptoms in the <span style=""""text-decoration: underline;"""">past 24 hours</span>? Select all that apply. | Other"," ",survey__baseline_survey_origcopy.csv,RADx-DHT,0396ae6e14dd7a7fdeef7f83def8cdf94195f2b2e2bd9fcecff0917351863e2d1d53e7376c1b1cfc5403d5652595b46034c091c6b6e6fbe1d32c19598ce90604
text,did_you_miss_school_or_were_you_unable_to_work_either_at_home_or_in_an_office_due_to_your_flu_like_or_coronavirus_like_illness,"Did you miss school or were you unable to work (either at home or in an office) due to your flu-like or coronavirus-like illness? <em>If you complete unpaid home-based work, such as being a caregiver or consider yourself a homemaker, please also report this as work.</em>","[""i_missed_2_days_of_school_or_work"",""i_missed_more_than_3_days_of_school_or_work"",""i_am_retired_and_or_school_or_work_days_don_t_apply_to_me"",""i_missed_1_day_of_school_or_work"",""i_missed_3_days_of_school_or_work"",""my_illness_occurred_on_a_weekend_or_other_days_off"",""i_don_t_know_i_don_t_remember"",""no_i_did_not_miss_any_school_or_work_during_my_illness""]",survey__baseline_survey_origcopy.csv,RADx-DHT,2b5f03a276e201de9a0cd956b6365ed53f46aed5185eb42bc7edeef690ef2a65d177bc14700e932d1f7ad214b104891a1514cd9994370950556e2be1dcd92e1d
text,have_any_members_of_your_household_other_than_yourself_experienced_flu_like_or_coronavirus_like_symptoms_recently,Have any members of your household (other than yourself) experienced<em> flu-like</em> or <em>coronavirus-like</em> symptoms recently?,"[""yes_within_the_last_7_days"",""yes_within_the_last_14_days"",""yes_more_than_14_days_ago"",""no"",""i_live_alone""]",survey__baseline_survey_origcopy.csv,RADx-DHT,4849b6904276f63134117678dd4f8adfacdce267d4c8d97ded9746d6630e75aed39058df8c8706c80eaa5598a82c8922a568af74310c1dc7dc85bbe9b200fc17
text,has_anyone_else_you_regularly_interact_with_outside_your_household,"Has anyone else you regularly interact with outside your household (e.g., family members, friends, coworkers, acquaintances) experienced <em>flu-like</em> or <em>coronavirus-like</em> symptoms recently?","[""yes_within_the_last_14_days"",""yes_more_than_14_days_ago"",""yes_within_the_last_7_days"",""no"",""i_don_t_know_i_m_not_sure""]",survey__baseline_survey_origcopy.csv,RADx-DHT,e4e6f56613149993f105bd68b62481ffe884228f754dae03f231ef6bec0f28708fb147ecabff37397b6bdf831c2272e06e5aac3edca764a4a76f1bee2a9744ed
text,in_the_past_7_days_have_you_had_direct_contact_with_anyone_who_was_recently_diagnosed_with_covid_19_or_the_flu,"In the past 7 days, have you had direct contact with anyone who was <span style=""text-decoration: underline;"">recently</span> diagnosed with COVID-19 or the flu?<br><br><em>?Direct contact"" means: a conversation lasting more than 5 minutes with a person who is closer than 6 feet away from you or physical contact like handshaking, hugging, or kissing.</em>","[""no"",""yes""]",survey__baseline_survey_origcopy.csv,RADx-DHT,f805de4e3192db3de79006cb90770360e0ea0cbc605d6f7a357ce8863085389ee3d0ddc65b6dbd344d065cba69e459335b00f48ec68cc9c364c62fed7bc7aaf8
text,was_this_person_a_member_of_your_household,Was this person a member of your household?,"[""no"",""yes""]",survey__baseline_survey_origcopy.csv,RADx-DHT,42d6afbd96a0d4a90e4d015e9fae60ce0269056577b8478b7656b5cdb80846bd3bc9a8683efb24e52accc679540f574d8f05c468162194af40f6147eb8554caf
text,did_you_receive_the_flu_vaccine_often_called_the_flu_shot_recently,"Did you receive the flu vaccine (often called the flu shot) <span style=""""text-decoration: underline;"""">recently</span>?<span id=""""mce_0_start"""" style=""""line-height: 0px;"""">?</span>","[""i_don_t_know_can_t_remember"",""no"",""yes""]",survey__baseline_survey_origcopy.csv,RADx-DHT,85fd51bad9b3e43185c5fe2435779f7f0a0513c02f54f8d3231f5854c0e0c44b54150db53af12f8ad401d87f1377e7015b98850b8cbe69fdd117f6d4c70da92d
text,when_did_you_receive_the_flu_vaccine_often_called_the_flu_shot__flu_vaccine_date,"When did you receive the flu vaccine (often called the flu shot)? If you don?t recall the exact date, please provide the best estimate. | Flu/Vaccine Date"," ",survey__baseline_survey_origcopy.csv,RADx-DHT,14f3fc850dbcac27aa3050119a1aa8d8f7caa4641f0145b02b443df27fe03b57611097987153284cddac92e90b58f5465906c903a95cdf5cc89cd6c85ee8ed64
text,did_you_receive_a_covid_19_or_coronavirus_vaccine_recently2,Did you receive a COVID-19 or coronavirus vaccine recently?,"[""no"",""yes"",""i_don_t_know_can_t_remember""]",survey__baseline_survey_origcopy.csv,RADx-DHT,3540d2904b0943e8caaa88379872bcf91d15d587fa181baeea4a2f7713b0516fb7bf7d4f249191274fbb8142564330b5ac086996671953260a50a44a8c83ffa6
text,when_did_you_receive_a_covid_19_or_coronavirus_vaccine2__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine?<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date"," ",survey__baseline_survey_origcopy.csv,RADx-DHT,c120451c97081e7151626e9e8e216160dce0028bd73b90b3aa6f17f73c85b3ac67e332dc8ecb843beb289a5b9a917c871619a664a70ce7e7bce783726eec0654
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__none_of_these_activities,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | None of these activities","[""""none_of_these_activities""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,678d92fd4e4aa27a0b6c761fc0bc66896fb3d97dee0d1f6a4190be44dbcdccedcc2489d8bd88c00802c8456caef29df03cb799ab4a57f430e5df99ae4e633761
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Gone to work or school outside the place where you are currently staying or living","[""""gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,b028fba31059c9c90052430f282df42556e043040352305c9eaf59fa89a562ffd3182ebeea6a46a0b3a0be06cad176a8eb764d4401537a51fd60e486a42e43ad
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__gone_to_a_market_grocery_store_or_pharmacy,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Gone to a market, grocery store, or pharmacy","[""""gone_to_a_market_grocery_store_or_pharmacy""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,29045fe93da491cce7b577e7113866e3149f5a9bdd388cd1d60255ad3951b827966a177464403ae97a528d89b9b71ffec2b31914dccfb317a1ff81d619e7f60b
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__gone_to_a_bar_restaurant_or_cafe,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Gone to a bar, restaurant, or cafe","[""""gone_to_a_bar_restaurant_or_cafe""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,51d165236ab944f0f4069129079e2314f7ac3999157fa06a261e6df50d04278fe26c947751d1ba5aab0a32d7143e61100c234b43ff795f9a8a6ed15c5584de9a
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__spent_time_with_someone_who_isnt_currently_staying_or_living_with_you,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Spent time with someone who isn't currently staying or living with you","[""""spent_time_with_someone_who_isnt_currently_staying_or_living_with_you""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,713ce39e50604bf9286f644c720835b6b3165712b15cb92f0ec310cae74c82d8325fa20ea774ca1cfe8e3dc6243c4de2ed128a93e8e3942ad5b7499424efe70d
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__attended_an_event_or_activity_with_more_than_10_people,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Attended an event or activity with more than 10 people","[""""attended_an_event_or_activity_with_more_than_10_people""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,3ed95f38d0ed0cd1d1aebea77581c27c8204e3b32472903b71aa6aefee0c0fcf0eb3a91b691bc1618ca500b2bd294ae5efc6f38175ba7bc3c369e32b9e5af794
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__used_public_transportation_like_a_bus_subway_or_train,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Used public transportation (like a bus, subway, or train)","[""""used_public_transportation_like_a_bus_subway_or_train""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,d3b1666c9b53bdc745b9c157cf26be6e65b36edaed7fd4c57b9ab4a45db12d3056ba5e1c72dd926407a6a4204269857b4d128609b34cd182166fdfae61a9e57d
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__traveled_on_an_airplane,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Traveled on an airplane","[""""traveled_on_an_airplane""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,9726b433699d8b0a5a78d5aa2f5fad848d173eb73ce2654052de9e43eb156cb815ed1abec89b430d4a1b3db5a04b35e25484603829b33266e8152a84c21ac880
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__none_of_the_activity_options_listed,"During which of these activities in the <span style=""""text-decoration: underline;"""">past 7 days</span> did you wear a mask? Please select all that apply. | None of the activity options listed","[""""none_of_the_activity_options_listed""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,60047dd3c16b574930c684e1c0d268318a5adaea467ae1d1f9dd076ba9816777b85e29df402c9e2510d89ba47123eb2658e91c034dde1d0c30f0f5355ac6a2b2
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living,"During which of these activities in the <span style=""""text-decoration: underline;"""">past 7 days</span> did you wear a mask? Please select all that apply. | Gone to work or school outside the place where you are currently staying or living","[""""gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,0da8eb9d4735c283882e029aba7a7c2d83d43b43d2a988b97ccb9ba1a59a371e4a3a0dec579e31c9343ca50db0f71c6fd2ae4e7decbfa7ead742adffcc8fdd68
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__gone_to_a_market_grocery_store_or_pharmacy,"During which of these activities in the <span style=""text-decoration: underline;"">past 7 days</span> did you wear a mask? Please select all that apply. | Gone to a market, grocery store, or pharmacy","[""""gone_to_a_market_grocery_store_or_pharmacy""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,dd6417037060063a3e4e0300047c4325496e0d6071192878b81e48bcf3ebb344a66a292ab20849b9b2f830a85f936fbfee34d6f11665af4899114988e3f9b1f8
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__gone_to_a_bar_restaurant_or_cafe,"During which of these activities in the <span style=""text-decoration: underline;"">past 7 days</span> did you wear a mask? Please select all that apply. | Gone to a bar, restaurant, or cafe","[""""gone_to_a_bar_restaurant_or_cafe""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,48e9ef926a5a5824a95530e42bdfce084257988e2e68de33faa461b026dfe72bed82d1c91fc84faba67a484cf0a66bdca58316a5bf7fd2a229f7dbc5635a0537
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__spent_time_with_someone_who_isnt_currently_staying_or_living_with_you,"During which of these activities in the <span style=""""text-decoration: underline;"""">past 7 days</span> did you wear a mask? Please select all that apply. | Spent time with someone who isn't currently staying or living with you","[""""spent_time_with_someone_who_isnt_currently_staying_or_living_with_you""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,e9729b02c3a7dc329308a8b2ac79f7bf80a7e3845fcb1e18c0aa9983a92f6a99ba29107a712280dab7e573d9d5807cb75704d144afd8a77f8034d5e5bce377cb
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__attended_an_event_or_activity_with_more_than_10_people,"During which of these activities in the <span style=""""text-decoration: underline;"""">past 7 days</span> did you wear a mask? Please select all that apply. | Attended an event or activity with more than 10 people","[""""attended_an_event_or_activity_with_more_than_10_people""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,a17fcc552fe903b3d46e4b9512b913ef75cbaa45daf02002ca97312b654773398690a0455f751252989f88d33c9e402f506fe41a445a5e0e76f6d5367fb35961
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__used_public_transportation_like_a_bus_subway_or_train,"During which of these activities in the <span style=""text-decoration: underline;"">past 7 days</span> did you wear a mask? Please select all that apply. | Used public transportation (like a bus, subway, or train)","[""""used_public_transportation_like_a_bus_subway_or_train""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,cfe643843578cd0ee8d8b7af58a54cc2d2ef69ea1c5c0ea9c43fe2f7f5426cda4cd98faa743ef9824cf95cefaafbbed8733db8a778dc6536c0e8faf8a41f1dc3
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__traveled_on_an_airplane,"During which of these activities in the <span style=""""text-decoration: underline;"""">past 7 days</span> did you wear a mask? Please select all that apply. | Traveled on an airplane","[""""traveled_on_an_airplane""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,86bb1ff4a792f61cc871b0f6ea10978add62bbedec6e574d04cc33836e67b035fe3016d3dc91fa985ac40172d293d8b8631f3c119760bd197dd7ba1572fe2f4b
text,in_the_past_7_days_how_many_people_have_you_had_direct_contact_with_outside_of_your_household,"In the past 7 days, how many people have you had direct contact with, outside of your household? Your best estimate is fine.<br><br><em>""Direct contact"" means: a conversation lasting more than 5 minutes with a person who is closer than 6 feet away from you, or physical contact like hand-shaking, hugging, or kissing.</em>"," ",survey__baseline_survey_origcopy.csv,RADx-DHT,0efcb59b173c5c442117bcf285de001a5f9d85cdf4c93cb24d004edca6ed5e8832824c1d3a30c630b3046a01ea25579bdc72e7d0362d1a182099aabfc587e16c
text,in_the_past_7_days_how_often_did_you_wear_a_mask_when_in_public,"In the past 7 days, how often did you wear a mask when in public??","[""none_of_the_time"",""all_the_time"",""most_of_the_time"",""some_of_the_time"",""a_little_of_the_time"",""i_have_not_been_in_public_during_the_past_7_days""]",survey__baseline_survey_origcopy.csv,RADx-DHT,c1659227f85741535ac1f8a27f26edc2b6ba41c0e5daca5ac54be20e4378606340cf1e8d6c90dda1c36468fadc1a242bbb6522c601ac87ee5cb69a299498bcdb
text,in_the_past_7_days_have_you_traveled_outside_of_your_state,"In the past 7 days, have you traveled outside of your state?","[""no"",""yes""]",survey__baseline_survey_origcopy.csv,RADx-DHT,bdcbe5f92858a900345ff71aafbcb2114735c9e24319e54bb46ab167aea48c62e29efd31bef9a352a7e15a52c528215eacb21c3e098972c2e174642a19d207a1
text,in_the_past_14_days_did_you_complete_a_survey_and_report_experiencing_flu_like_or_coronavirus_like_symptoms,"In the past 14 days, did you complete a survey and report <em>experiencing flu-like</em> or <em>coronavirus-like symptoms</em>?","[""no"",""i_dont_know_i_dont_remember"",""yes""]",survey__baseline_survey_origcopy.csv,RADx-DHT,851d964072e5a35baf1ff928a49598dcaa989a0802d97af94ad25bc387566d3db37ab13e997573b65bf683bdc784dfc50039c88e01315e4e348b367d2514f665
