Id,Label,Datatype,Enumeration,source_file,source_directory
congestion_starttime,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 8",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
losssmelltaste_starttime,New loss of taste or smell Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
headache_starttime,Headache Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
fatigue_starttime,Fatigue Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
other_starttime,Other Symptoms Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
conjunctivitis_starttime,Conjuctivitis  Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
shortnessofbreath_starttime,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 8",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
bodyache_starttime,Muscle or body aches Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
chills_starttime,Chills  Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
abdominalpain_starttime,Abdominal pain Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
nosymptoms_starttime,How long have you been without symptoms? Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
diarrhea_starttime,Diarrhea Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
skinrash_starttime,Rash Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
recentpositivetestlocation,Was your positive COVID-19 test result from a test you used in this study? Study Day 8,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
recentpositivetest,"In the past 7 days, have you tested positive for COVID-19? Study Day 8",string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
roche_result,ROCHE RESULT Study Day 8,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
orf_gene,ORF CT Value Study Day 8,decimal,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
ngene,N gene CT Value Study Day 8,decimal,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
testingdate,Testing and Study Date 8,date,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
otc_result,OTC RESULT Study Day 9,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_nausea,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 9",boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_fever,Fever or Chills Study Day 9,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_headache,Headache Study Day 9,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_body_aches,Muscle or body aches Study Day 9,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_loss_smell,New loss of taste or smell Study Day 9,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_rash,Rash Study Day 9,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_sob,"Shortness of breath, difficulty breathing or chest discomfort Study Day 9",boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_other,Other Symptoms Study Day 9,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_none,No Symptoms Study Day 9,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_abd_pain,Abdominal pain Study Day 9,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_runny_nose,"Congestion, sore throat, runny nose Study Day 9",boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_cough,Cough Study Day 9,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_fatigue,Fatigue Study Day 9,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
closecontactwhen,When were you in close contact with someone who tested positive for COVID-19? Study Day 9,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
closecontactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 9,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
contactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 9,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
closecontacthousehold,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 9,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
expertreadresult,Coordinator Interpretation of OTC Test Study Day 9,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
nausea_starttime,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 9",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
cough_starttime,Cough Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
fever_starttime,Fever  Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
congestion_starttime,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 9",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
losssmelltaste_starttime,New loss of taste or smell Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
headache_starttime,Headache Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
fatigue_starttime,Fatigue Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
other_starttime,Other Symptoms Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
conjunctivitis_starttime,Conjuctivitis  Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
shortnessofbreath_starttime,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 9",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
bodyache_starttime,Muscle or body aches Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
chills_starttime,Chills  Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
abdominalpain_starttime,Abdominal pain Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
nosymptoms_starttime,How long have you been without symptoms? Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
diarrhea_starttime,Diarrhea Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
skinrash_starttime,Rash Day Symptoms Started Study Day 9,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
recentpositivetestlocation,Was your positive COVID-19 test result from a test you used in this study? Study Day 9,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
recentpositivetest,"In the past 7 days, have you tested positive for COVID-19? Study Day 9",string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
roche_result,ROCHE RESULT Study Day 9,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
orf_gene,ORF CT Value Study Day 9,decimal,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
ngene,N gene CT Value Study Day 9,decimal,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
testingdate,Testing and Study Date 9,date,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
otc_result,OTC RESULT Study Day 10,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_nausea,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 10",boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_fever,Fever or Chills Study Day 10,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_headache,Headache Study Day 10,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_body_aches,Muscle or body aches Study Day 10,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_loss_smell,New loss of taste or smell Study Day 10,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_rash,Rash Study Day 10,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_sob,"Shortness of breath, difficulty breathing or chest discomfort Study Day 10",boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_other,Other Symptoms Study Day 10,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_none,No Symptoms Study Day 10,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_abd_pain,Abdominal pain Study Day 10,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_runny_nose,"Congestion, sore throat, runny nose Study Day 10",boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_cough,Cough Study Day 10,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_fatigue,Fatigue Study Day 10,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
closecontactwhen,When were you in close contact with someone who tested positive for COVID-19? Study Day 10,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
closecontactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 10,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
contactduration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 10,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
closecontacthousehold,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 10,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
expertreadresult,Coordinator Interpretation of OTC Test Study Day 10,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
nausea_starttime,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 10",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
cough_starttime,Cough Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
fever_starttime,Fever  Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
congestion_starttime,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 10",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
losssmelltaste_starttime,New loss of taste or smell Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
headache_starttime,Headache Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
fatigue_starttime,Fatigue Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
other_starttime,Other Symptoms Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
conjunctivitis_starttime,Conjuctivitis  Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
shortnessofbreath_starttime,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 10",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
bodyache_starttime,Muscle or body aches Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
chills_starttime,Chills  Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
abdominalpain_starttime,Abdominal pain Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
nosymptoms_starttime,How long have you been without symptoms? Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
diarrhea_starttime,Diarrhea Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
skinrash_starttime,Rash Day Symptoms Started Study Day 10,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
recentpositivetestlocation,Was your positive COVID-19 test result from a test you used in this study? Study Day 10,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
recentpositivetest,"In the past 7 days, have you tested positive for COVID-19? Study Day 10",string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
roche_result,ROCHE RESULT Study Day 10,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
orf_gene,ORF CT Value Study Day 10,decimal,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
ngene,N gene CT Value Study Day 10,decimal,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
testingdate,Testing and Study Date 10,date,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
otc_result,OTC RESULT Study Day 11,string,,dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_nausea,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 11",boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_fever,Fever or Chills Study Day 11,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_headache,Headache Study Day 11,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_body_aches,Muscle or body aches Study Day 11,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_loss_smell,New loss of taste or smell Study Day 11,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_rash,Rash Study Day 11,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_sob,"Shortness of breath, difficulty breathing or chest discomfort Study Day 11",boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_other,Other Symptoms Study Day 11,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_none,No Symptoms Study Day 11,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_abd_pain,Abdominal pain Study Day 11,boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
smp_runny_nose,"Congestion, sore throat, runny nose Study Day 11",boolean,"""1"" =[Checked]",dictionary_TUAHDAILY_tier2_3_2023_04_28_v1.csv,phs003239
