Id,Description,Datatype,Units,Enumeration,Label,Additional Missing Value Codes,Terms,Unit,Section,ui,Notes,min,max,CDE Reference,pattern,phi_id,branching_logic,required,form_name,header,Variable Classification,Validation,Field Notes,Branching_Logic,CDE_Reference,Custom Alignment,source_file,source_directory,Program,Title,Summary,Digest (Id|source_file|source_directory)
employment_jobloss,,int,,"""1""=[Yes (self)] |""2""=[Yes (Partner only)] |""3""=[Yes (Self and Partner)] |""4""=[Neither (Self or Partner)] |""97""=[N/A] |""99""=[Prefer not to answer] ",Loss of job,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230607_project103_DICT_transformcopy_v1.csv,phs002946,RADx-UP,"Identifying and addressing critical social, ethical, and behavioral factors associated with COVID-19 testing and vaccination among Spanish speakers","We have created a conceptually integrated CBPR study that includes systematic data collection on the multilevel factors that influence COVID-19 testing and vaccination; refinement of an efficacious intervention that uses complementary theory-based strategies (i.e., peer navigation and mHealth); intervention implementation and evaluation using a longitudinal group-randomized trial design; and dissemination of findings.",37d31839dda0bb8e8b625b5a26dee18787d85e75afb14bcc59ee99da2e68338906fb5ec70fd5f98211d0fcdaef579dd32bdc0b629a5ffd4c72daab1c32b8cecb
employment_jobsec,,int,,"""1""=[Yes (self)] |""2""=[Yes (Partner only)] |""3""=[Yes (Self and Partner)] |""4""=[Neither (Self or Partner)] |""97""=[N/A] |""99""=[Prefer not to answer] ",Decreased job security,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230607_project103_DICT_transformcopy_v1.csv,phs002946,RADx-UP,"Identifying and addressing critical social, ethical, and behavioral factors associated with COVID-19 testing and vaccination among Spanish speakers","We have created a conceptually integrated CBPR study that includes systematic data collection on the multilevel factors that influence COVID-19 testing and vaccination; refinement of an efficacious intervention that uses complementary theory-based strategies (i.e., peer navigation and mHealth); intervention implementation and evaluation using a longitudinal group-randomized trial design; and dissemination of findings.",82448ff15f976e32adcef443bae74c44dbf6e23571f13c4595e257b723bc28c160cf1a05876b344cc790f4efee1cb8917e38903f1217deff013a8d477d18cc87
employment_lesspay,,int,,"""1""=[Yes (self)] |""2""=[Yes (Partner only)] |""3""=[Yes (Self and Partner)] |""4""=[Neither (Self or Partner)] |""97""=[N/A] |""99""=[Prefer not to answer] ",Decreased pay,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230607_project103_DICT_transformcopy_v1.csv,phs002946,RADx-UP,"Identifying and addressing critical social, ethical, and behavioral factors associated with COVID-19 testing and vaccination among Spanish speakers","We have created a conceptually integrated CBPR study that includes systematic data collection on the multilevel factors that influence COVID-19 testing and vaccination; refinement of an efficacious intervention that uses complementary theory-based strategies (i.e., peer navigation and mHealth); intervention implementation and evaluation using a longitudinal group-randomized trial design; and dissemination of findings.",82b905c3ade3d6ebde22ace6f7acc20a64becee90a1245e1ee8f5a949b97e8affd046f3634972476778765a9992d28f8279ae65d644d9a60aed4ec3ac7f79c92
employment_morehours,,int,,"""1""=[Yes (self)] |""2""=[Yes (Partner only)] |""3""=[Yes (Self and Partner)] |""4""=[Neither (Self or Partner)] |""97""=[N/A] |""99""=[Prefer not to answer] ",Increased hours,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230607_project103_DICT_transformcopy_v1.csv,phs002946,RADx-UP,"Identifying and addressing critical social, ethical, and behavioral factors associated with COVID-19 testing and vaccination among Spanish speakers","We have created a conceptually integrated CBPR study that includes systematic data collection on the multilevel factors that influence COVID-19 testing and vaccination; refinement of an efficacious intervention that uses complementary theory-based strategies (i.e., peer navigation and mHealth); intervention implementation and evaluation using a longitudinal group-randomized trial design; and dissemination of findings.",f55620c65372c3a7fe1d2022fddb0105a263aa3fa5fe6e099ab4851b1eb825ac798330cc23ce8d5526d884b991c01bf6be09e84314dd643dcd88fefe44779724
employment_other,,int,,"""1""=[Yes (self)] |""2""=[Yes (Partner only)] |""3""=[Yes (Self and Partner)] |""4""=[Neither (Self or Partner)] |""97""=[N/A] |""99""=[Prefer not to answer] ",Another change,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230607_project103_DICT_transformcopy_v1.csv,phs002946,RADx-UP,"Identifying and addressing critical social, ethical, and behavioral factors associated with COVID-19 testing and vaccination among Spanish speakers","We have created a conceptually integrated CBPR study that includes systematic data collection on the multilevel factors that influence COVID-19 testing and vaccination; refinement of an efficacious intervention that uses complementary theory-based strategies (i.e., peer navigation and mHealth); intervention implementation and evaluation using a longitudinal group-randomized trial design; and dissemination of findings.",5bdd109cac769e1e724f4563f1bfa479f21068f6f8e86999f886fe224a3482ead04a80bca0f87d12def809e8a042ad5907d9ea740c1fc880f019a409c99e283e
employment_remote,,int,,"""1""=[Yes (self)] |""2""=[Yes (Partner only)] |""3""=[Yes (Self and Partner)] |""4""=[Neither (Self or Partner)] |""97""=[N/A] |""99""=[Prefer not to answer] ","Move to remote work, telework","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230607_project103_DICT_transformcopy_v1.csv,phs002946,RADx-UP,"Identifying and addressing critical social, ethical, and behavioral factors associated with COVID-19 testing and vaccination among Spanish speakers","We have created a conceptually integrated CBPR study that includes systematic data collection on the multilevel factors that influence COVID-19 testing and vaccination; refinement of an efficacious intervention that uses complementary theory-based strategies (i.e., peer navigation and mHealth); intervention implementation and evaluation using a longitudinal group-randomized trial design; and dissemination of findings.",c8a8774c0e8a838c31a09567b296f859dafae06fdcdabf751ee6375628932d6283cc3be4b7be7a611762f9a2c95fc095f8c002786259615b997130818ac2e9c2
employment_hourloss,,int,,"""1""=[Yes (self)] |""2""=[Yes (Partner only)] |""3""=[Yes (Self and Partner)] |""4""=[Neither (Self or Partner)] |""97""=[N/A] |""99""=[Prefer not to answer] ",Loss of hours,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230607_project103_DICT_transformcopy_v1.csv,phs002946,RADx-UP,"Identifying and addressing critical social, ethical, and behavioral factors associated with COVID-19 testing and vaccination among Spanish speakers","We have created a conceptually integrated CBPR study that includes systematic data collection on the multilevel factors that influence COVID-19 testing and vaccination; refinement of an efficacious intervention that uses complementary theory-based strategies (i.e., peer navigation and mHealth); intervention implementation and evaluation using a longitudinal group-randomized trial design; and dissemination of findings.",f850fde6981611c0cd647e71ad148c7aa31e3cc058e5a741b2eece2320c60be3a61f8dc288ea1ec2d6d8fd68a5796d8e8f2f7f7814ff83a5e8418ba6ddba7d8b
date_enrolled,,,,,Date when patient was enrolled in the study and the samples were collected,,,,Clinical,date,,,,RADx-rad DCC,,,,,,,,,,,,,rad_022_579-01_DICT_longitudinal_smell_test_DICT_transformcopy_v1.csv,phs002964,RADx-rad,Longitudinal at Home Smell Testing to Detect Infection by SARS-CoV-2,"This project will develop a native app to conduct longitudinal COVID-19 smell test, collect data on asymptomatic health care workers, symptomatic patients, and undergraduates and develop algorithms for the longitudinal smell test for personalized thresholds, differentiate smell loss from COVID-19 relative to influenza, and assess risk of developing pulmonary disease in COVID-19 infected patients.",b8190aa4d1afcabb302e9bb26ce1bd4159a6759c212d69e58a87cbf24bd3f4b21df15f8a94fa0fe834c8457e752065de93bca36783c8aca4ab293d721ecbe1b2
days_since_most_recent_vaccine,,,,,Number of days since the most recent COVID vaccination when the patient's sample was collected,,,,Clinical,integer,,,,RADx-rad DCC,,,,,,,,,,,,,rad_022_579-01_DICT_longitudinal_smell_test_DICT_transformcopy_v1.csv,phs002964,RADx-rad,Longitudinal at Home Smell Testing to Detect Infection by SARS-CoV-2,"This project will develop a native app to conduct longitudinal COVID-19 smell test, collect data on asymptomatic health care workers, symptomatic patients, and undergraduates and develop algorithms for the longitudinal smell test for personalized thresholds, differentiate smell loss from COVID-19 relative to influenza, and assess risk of developing pulmonary disease in COVID-19 infected patients.",7086a14dabaf250facea35ce20b6738ad581c28805f1d817694773a0709384f2c0eaaafc5e45859bd50343a6a120666777346ce8cb40675c387a00d3c7df4319
days_since_patient_covid_positive,,,,,Number of days since patient tested positive for COVID when the patient's sample was collected,,,,Clinical,integer,,,,RADx-rad DCC,,,,,,,,,,,,,rad_022_579-01_DICT_longitudinal_smell_test_DICT_transformcopy_v1.csv,phs002964,RADx-rad,Longitudinal at Home Smell Testing to Detect Infection by SARS-CoV-2,"This project will develop a native app to conduct longitudinal COVID-19 smell test, collect data on asymptomatic health care workers, symptomatic patients, and undergraduates and develop algorithms for the longitudinal smell test for personalized thresholds, differentiate smell loss from COVID-19 relative to influenza, and assess risk of developing pulmonary disease in COVID-19 infected patients.",8882cc303a3e4a798e5eaad6fd112ef7bd8e57da0acd5dd48f0087c2b35b2a552ef0a6c8449ab35d0f717ba10c16047406be8fdb7b0742dbb5ab7b551af49293
timepoint,,,,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12",Which timepoint does this clinical sample pertain to?,,,,Clinical,category,Each participant is followed for up to 12 timepoints with one week in between each timepoint. Each timepoint corresponds to a specific smell card. There are 6 unique smell cards labeled as A-F. Each participant competes A-F in order and then repeats the cycle A-F so that each card is tested twice for a complete follow up.,1,12,,,,,,,,,,,,,,rad_022_579-01_DICT_longitudinal_smell_test_DICT_transformcopy_v1.csv,phs002964,RADx-rad,Longitudinal at Home Smell Testing to Detect Infection by SARS-CoV-2,"This project will develop a native app to conduct longitudinal COVID-19 smell test, collect data on asymptomatic health care workers, symptomatic patients, and undergraduates and develop algorithms for the longitudinal smell test for personalized thresholds, differentiate smell loss from COVID-19 relative to influenza, and assess risk of developing pulmonary disease in COVID-19 infected patients.",81f5f14b0523c15a7b815a42ca4a90649d80bbbdd82d9db96474aecbefb581d181539fec927a950f7261b1f035be88a6ec33fd01402d20e6ca3b182dc744dab6
assay_readout,,,,,Value of the particular technology protocol.,,,,Technology Metadata,numeric,The assay readout corresponds to a participant's performance on a given component of the smell test.,,,,,,,,,,,,,,,,rad_022_579-01_DICT_longitudinal_smell_test_DICT_transformcopy_v1.csv,phs002964,RADx-rad,Longitudinal at Home Smell Testing to Detect Infection by SARS-CoV-2,"This project will develop a native app to conduct longitudinal COVID-19 smell test, collect data on asymptomatic health care workers, symptomatic patients, and undergraduates and develop algorithms for the longitudinal smell test for personalized thresholds, differentiate smell loss from COVID-19 relative to influenza, and assess risk of developing pulmonary disease in COVID-19 infected patients.",bdad48100aa4b197703d004ffe4321486436c5e778a572b3f91c0ce1ad6368a534ea22c731c8e0dd66222b7910083ff36ac96129247cb63500585f4553132155
assay_readout_description,,,,,Short description of assay readout,,,,Technology Metadata,category,,,,,,,,,,,,,,,,,rad_022_579-01_DICT_longitudinal_smell_test_DICT_transformcopy_v1.csv,phs002964,RADx-rad,Longitudinal at Home Smell Testing to Detect Infection by SARS-CoV-2,"This project will develop a native app to conduct longitudinal COVID-19 smell test, collect data on asymptomatic health care workers, symptomatic patients, and undergraduates and develop algorithms for the longitudinal smell test for personalized thresholds, differentiate smell loss from COVID-19 relative to influenza, and assess risk of developing pulmonary disease in COVID-19 infected patients.",d9e0af23b2c67e71e36bc7ba5b5de058184a53881bbc41442952bbb950b6e1f60e202dda66f597e4758a9185d5058dca02e02bc913c94046ab06748e4f0d43fe
odorant,,,,Grape|Smoke|Soap | Dirt|Menthol|Peach | Pineapple|Bubblegum|Clove | Strawberry|Leather|Banana | Lilac|Lemon|Chocolate | Rose|Coffee|Orange,Name of unique odorants that are utilized for the given tecnology protocol,,,,Technology Metadata,list,"Each card in the olfactory battery uses exactly 3 unique odors. The participant is asked to rate the intensity of the 3 odors, identify the 3 odors, and then discriminate between pairs of the 3 odors.",,,,,,,,,,,,,,,,rad_022_579-01_DICT_longitudinal_smell_test_DICT_transformcopy_v1.csv,phs002964,RADx-rad,Longitudinal at Home Smell Testing to Detect Infection by SARS-CoV-2,"This project will develop a native app to conduct longitudinal COVID-19 smell test, collect data on asymptomatic health care workers, symptomatic patients, and undergraduates and develop algorithms for the longitudinal smell test for personalized thresholds, differentiate smell loss from COVID-19 relative to influenza, and assess risk of developing pulmonary disease in COVID-19 infected patients.",9da767cb1e35c765fc33703e804f2522e13e21f7609d6c84e7475c28904017ecef487481f2721f99616a907a7d1de843d963a8f5c59db0e771c18098ac9f8048
odorant_test_min,,,,,The minimum or 'worst' possible performance for the given technology,,,,Technology Metadata,integer,"Each technology has a lower bound and upper bound on how the participant can score. For example, the intensity of any given odor can be rated between 0 (nothing perceived) to 10 (strongest odor imaginable) and thus the min of the average across 3 odors is 0 and the max is 10.",,,,,,,,,,,,,,,,rad_022_579-01_DICT_longitudinal_smell_test_DICT_transformcopy_v1.csv,phs002964,RADx-rad,Longitudinal at Home Smell Testing to Detect Infection by SARS-CoV-2,"This project will develop a native app to conduct longitudinal COVID-19 smell test, collect data on asymptomatic health care workers, symptomatic patients, and undergraduates and develop algorithms for the longitudinal smell test for personalized thresholds, differentiate smell loss from COVID-19 relative to influenza, and assess risk of developing pulmonary disease in COVID-19 infected patients.",e604d0245f7c4f076818a184277dbca4ee495b5c195988086b286e0a9c8cda895fe61b0a4fc6ebd053823fb752df4851bce230c280e23108829c1827116aa758
odorant_test_max,,,,,The maximum or 'best' possible performance for the given technology,,,,Technology Metadata,integer,,,,,,,,,,,,,,,,,rad_022_579-01_DICT_longitudinal_smell_test_DICT_transformcopy_v1.csv,phs002964,RADx-rad,Longitudinal at Home Smell Testing to Detect Infection by SARS-CoV-2,"This project will develop a native app to conduct longitudinal COVID-19 smell test, collect data on asymptomatic health care workers, symptomatic patients, and undergraduates and develop algorithms for the longitudinal smell test for personalized thresholds, differentiate smell loss from COVID-19 relative to influenza, and assess risk of developing pulmonary disease in COVID-19 infected patients.",eff17dda1b2fa63a8ba38e5a373db633aa33334b115c8901dc3873b13e87d4524a6c7ca1356a0c100096e8c3a19313339c71aa88932adae8e6ed1f5c6066571d
cyberbully_others,,int,,"""1""=[Strongly disagree] |""2""=[Somewhat disagree] |""3""=[Neutral] |""4""=[Somewhat agree] |""5""=[Strongly Agree] |""99""=[Prefer not to answer] ","Since the coronavirus, I have seen a lot more cyberbullying of people of my race/ethnicity.","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project99_DICT_transformcopy_v1.csv,phs003029,RADx-UP,COVID-19 and Southeast Asian Americans,"COVID-19 has greatly impacted Southeast Asian Americans like Cambodians, Filipinos, Thais, and Vietnamese. Many people have lost their jobs, gotten sick, or even lost family and friends. By participating in this study and providing us your information, you will help us effectively advocate for help from local, state, or federal agencies. We are striving for data equity, health equity, and visibility for the diverse COVID-19 experiences of Southeast Asian Americans and their communities.",9964bdc458443074fa03abf26c77aa046a35b5069eda81e93e1aceb8f6213e0092c48f63c0614e69eba52d23e23172c5b76d8a6fea7be66f4d9ae2d36b0e3b9a
cyberbully_self,,int,,"""1""=[Strongly disagree] |""2""=[Somewhat disagree] |""3""=[Neutral] |""4""=[Somewhat agree] |""5""=[Strongly Agree] |""99""=[Prefer not to answer] ","Due to the coronavirus, I have been cyberbullied because of my race/ethnicity.","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project99_DICT_transformcopy_v1.csv,phs003029,RADx-UP,COVID-19 and Southeast Asian Americans,"COVID-19 has greatly impacted Southeast Asian Americans like Cambodians, Filipinos, Thais, and Vietnamese. Many people have lost their jobs, gotten sick, or even lost family and friends. By participating in this study and providing us your information, you will help us effectively advocate for help from local, state, or federal agencies. We are striving for data equity, health equity, and visibility for the diverse COVID-19 experiences of Southeast Asian Americans and their communities.",4af10aff3df9cceb90c68008299a7b0bb42688c8fcb8aa16bfcd6dc63017088b3764c587afcb4c3ee4af8d5a85a4a9bd2950fb80e7e6ce6ad0e1479ee29f66c0
discrimination_ethnicity,,int,,"""1""=[Never] |""2""=[Rarely] |""3""=[Sometimes] |""4""=[Most of the time] |""5""=[Always] |""99""=[Prefer not to answer] ","(13+) During your life, how often have you felt that you were treated badly or unfairly because of your race or ethnicity?","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project91_DICT_transformcopy_v1.csv,phs003051,RADx-UP,Using the multiphase optimization strategy (MOST) to optimize an intervention to increase COVID-19 testing for Black and Latino/Hispanic frontline essential workers,"The proposed community-engaged study is led by a collaborative team at New York University and the Northern Manhattan Improvement Corporation (NMIC). Its main goal is to optimize a behavioral intervention to boost COVID-19 testing rates for BLH-FEW. Consistent with RFA-OD-21-008, the proposed study uses the multiphase optimization strategy (MOST) framework to test four candidate intervention components grounded in our past research. The candidate components are informed by critical race theory and guided by the theory of triadic influence, are brief or do not require substantial staff time, and will be tested in a highly efficient factorial experimental design. They are A) motivational interview counseling, B) a text message component grounded in behavioral economics, C) peer education, and D) access to testing (via navigation to a test appointment vs. a self-test kit). All participants receive the standard of care, namely, health education on COVID-19 testing, and referrals.",1b044c7ae542aa5d3fc16ee869e88a89ab66d45ea8bd4b5fd95660c9233cdf71ebb67883b6656e1b2c0e21325763ac3ccfc4c580085056ab80819dd2cc8fa0aa
eligible_plans,,int,,"""1""=[My child(ren) is/are already vaccinated] |""2""=[I plan on getting the COVID vaccine for my child(ren) as soon as it is available] |""3""=[I plan on getting the COVID vaccine for my child(ren) eventually] |""4""=[I do not plan on getting the COVID vaccine for my child(ren)] |""5""=[I am unsure] |""99""=[Prefer not to answer] ",Which of the following applies to your plans about the COVID vaccine for your child(ren)?,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project99_DICT_transformcopy_v1.csv,phs003029,RADx-UP,COVID-19 and Southeast Asian Americans,"COVID-19 has greatly impacted Southeast Asian Americans like Cambodians, Filipinos, Thais, and Vietnamese. Many people have lost their jobs, gotten sick, or even lost family and friends. By participating in this study and providing us your information, you will help us effectively advocate for help from local, state, or federal agencies. We are striving for data equity, health equity, and visibility for the diverse COVID-19 experiences of Southeast Asian Americans and their communities.",fb76f19eecf7b6d2398c415ef8f7b9d530c89fa281aeb445a1fea494a2a51b1334a75ecabe179965a04dd34b897d3bba624338086874db39b8991433d100498f
ethnicity_assumecovid,,int,,"""1""=[Strongly disagree] |""2""=[Somewhat disagree] |""3""=[Neutral] |""4""=[Somewhat agree] |""5""=[Strongly Agree] |""99""=[Prefer not to answer] ",I worry about people thinking I have the coronavirus simply because of my race/ethnicity.,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project99_DICT_transformcopy_v1.csv,phs003029,RADx-UP,COVID-19 and Southeast Asian Americans,"COVID-19 has greatly impacted Southeast Asian Americans like Cambodians, Filipinos, Thais, and Vietnamese. Many people have lost their jobs, gotten sick, or even lost family and friends. By participating in this study and providing us your information, you will help us effectively advocate for help from local, state, or federal agencies. We are striving for data equity, health equity, and visibility for the diverse COVID-19 experiences of Southeast Asian Americans and their communities.",7b28463e6c2b4b4f20bf74b8f23a98accb1d55e0dc653018b64446be6a5b35b533adc9487f715fe27e7f37e4f3a4e6d063aa3e52d43251ea701e283790427840
ethnicity_covidlikely,,int,,"""1""=[Strongly disagree] |""2""=[Somewhat disagree] |""3""=[Neutral] |""4""=[Somewhat agree] |""5""=[Strongly Agree] |""99""=[Prefer not to answer] ",People of my race/ethnicity are more likely to get the coronavirus.,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project99_DICT_transformcopy_v1.csv,phs003029,RADx-UP,COVID-19 and Southeast Asian Americans,"COVID-19 has greatly impacted Southeast Asian Americans like Cambodians, Filipinos, Thais, and Vietnamese. Many people have lost their jobs, gotten sick, or even lost family and friends. By participating in this study and providing us your information, you will help us effectively advocate for help from local, state, or federal agencies. We are striving for data equity, health equity, and visibility for the diverse COVID-19 experiences of Southeast Asian Americans and their communities.",55aa14f19c19fd838d92575361c6df7a9582f147d046539343d53407e81f0afae9c77062bfe8a3f70777c18142ee83054f10ec6994a03958899ca67d4ec4eabb
ethnicity_dangerous,,int,,"""1""=[Strongly disagree] |""2""=[Somewhat disagree] |""3""=[Neutral] |""4""=[Somewhat agree] |""5""=[Strongly Agree] |""99""=[Prefer not to answer] ",(13+) I believe the country has become more dangerous for people in my racial/ethnic group because of fear of the coronavirus.,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project99_DICT_transformcopy_v1.csv,phs003029,RADx-UP,COVID-19 and Southeast Asian Americans,"COVID-19 has greatly impacted Southeast Asian Americans like Cambodians, Filipinos, Thais, and Vietnamese. Many people have lost their jobs, gotten sick, or even lost family and friends. By participating in this study and providing us your information, you will help us effectively advocate for help from local, state, or federal agencies. We are striving for data equity, health equity, and visibility for the diverse COVID-19 experiences of Southeast Asian Americans and their communities.",131b3ff8e6a88b09efaec8b83787516339980e09236ad8cb95ade2217b667fcd9bee9c07421cb569de3a05113328cde015d9c08416e0436122ab649181a6d19f
ethnicity_healthunequal,,int,,"""1""=[Strongly disagree] |""2""=[Somewhat disagree] |""3""=[Neutral] |""4""=[Somewhat agree] |""5""=[Strongly Agree] |""99""=[Prefer not to answer] ",People of my race/ethnicity will not receive coronavirus healthcare as good as the care received by other groups.,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project99_DICT_transformcopy_v1.csv,phs003029,RADx-UP,COVID-19 and Southeast Asian Americans,"COVID-19 has greatly impacted Southeast Asian Americans like Cambodians, Filipinos, Thais, and Vietnamese. Many people have lost their jobs, gotten sick, or even lost family and friends. By participating in this study and providing us your information, you will help us effectively advocate for help from local, state, or federal agencies. We are striving for data equity, health equity, and visibility for the diverse COVID-19 experiences of Southeast Asian Americans and their communities.",4c3de2d823f7dd909590eb3eb8adf05a4f2e1d2f0ab51c6fc0fdb404e09a65f6880bd903f24c220cd5cdcbfc24148c97b1be4427efba7678729113cabbd3a24b
ethnicity_jobloss,,int,,"""1""=[Strongly disagree] |""2""=[Somewhat disagree] |""3""=[Neutral] |""4""=[Somewhat agree] |""5""=[Strongly Agree] |""99""=[Prefer not to answer] ",People of my race/ethnicity are more likely to lose their job because of the coronavirus.,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project99_DICT_transformcopy_v1.csv,phs003029,RADx-UP,COVID-19 and Southeast Asian Americans,"COVID-19 has greatly impacted Southeast Asian Americans like Cambodians, Filipinos, Thais, and Vietnamese. Many people have lost their jobs, gotten sick, or even lost family and friends. By participating in this study and providing us your information, you will help us effectively advocate for help from local, state, or federal agencies. We are striving for data equity, health equity, and visibility for the diverse COVID-19 experiences of Southeast Asian Americans and their communities.",4f16de44af9d795d7d1c48d9f4463efb7c5d85f387ee9f81f57f1c4287434c9e1cc5e111cefc8867455a52a612dd2b7c82a5b3d9a4158a8cc004889dc0b47443
ethnicity_mediabias,,int,,"""1""=[Strongly disagree] |""2""=[Somewhat disagree] |""3""=[Neutral] |""4""=[Somewhat agree] |""5""=[Strongly Agree] |""99""=[Prefer not to answer] ",Most social and mass media reports about the coronavirus create bias against people of my racial/ethnic group.,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project99_DICT_transformcopy_v1.csv,phs003029,RADx-UP,COVID-19 and Southeast Asian Americans,"COVID-19 has greatly impacted Southeast Asian Americans like Cambodians, Filipinos, Thais, and Vietnamese. Many people have lost their jobs, gotten sick, or even lost family and friends. By participating in this study and providing us your information, you will help us effectively advocate for help from local, state, or federal agencies. We are striving for data equity, health equity, and visibility for the diverse COVID-19 experiences of Southeast Asian Americans and their communities.",104a75c53ea96e2fbbfbf23020cd398ccfd41a4666f7fe755909e3876c399b8a8537acb69393d18363c55e96a6c0ee87cf833fe79863bb37e8f8a4200ee17064
